frame robot_id x y phi px py
457 16 230.041 -199.853 1.5708 2317.86 1380.93
458 16 231.297 -198.029 1.5708 2320.11 1377.56
459 16 231.767 -196.315 1.5708 2320.99 1374.41
460 16 230.911 -194.342 1.5708 2319.59 1370.85
461 16 231.073 -192.576 1.5708 2319.95 1367.62
462 16 230.675 -190.765 1.5708 2319.33 1364.34
463 16 230.498 -188.568 1.5708 2319.12 1360.34
464 16 230.827 -187.014 1.5708 2319.75 1357.49
465 16 231.451 -185.288 1.5708 2320.9 1354.32
466 16 231.357 -183.232 1.5708 2320.83 1350.57
467 16 231.292 -181.363 1.5708 2320.79 1347.17
468 16 230.427 -179.358 1.5708 2319.38 1343.54
469 16 230.198 -177.636 1.5708 2319.05 1340.41
470 16 229.827 -175.414 1.5708 2318.5 1336.37
471 16 230.249 -173.961 1.5708 2319.29 1333.7
472 16 231.449 -172.039 1.5708 2321.45 1330.15
473 16 231.01 -169.9 1.5708 2320.78 1326.27
474 16 230.143 -168.043 1.5708 2319.36 1322.91
475 16 230.158 -166.13 1.5708 2319.46 1319.42
476 16 229.358 -164.195 1.5708 2318.16 1315.92
477 16 228.95 -161.963 1.5708 2317.54 1311.86
478 16 228.702 -160.195 1.5708 2317.19 1308.65
479 16 229.1 -157.929 1.5708 2317.97 1304.5
480 16 229.079 -156.287 1.5708 2318 1301.5
481 16 229.964 -154.569 1.5708 2319.6 1298.33
482 16 229.647 -152.439 1.5708 2319.14 1294.45
483 16 229.486 -150.436 1.5708 2318.95 1290.8
484 16 229.018 -148.62 1.5708 2318.21 1287.51
485 16 228.804 -146.895 1.5708 2317.91 1284.37
486 16 228.971 -144.593 1.5708 2318.3 1280.16
487 16 229.341 -143.147 1.5708 2319 1277.5
488 16 229.13 -141.222 1.5708 2318.71 1273.99
489 16 229.756 -139.28 1.5708 2319.88 1270.42
490 16 229.614 -137.614 1.5708 2319.7 1267.39
491 16 228.824 -135.513 1.5708 2318.42 1263.58
492 16 229.121 -133.846 1.5708 2319.01 1260.52
493 16 227.577 -131.908 1.5708 2316.41 1257.05
494 16 227.635 -129.924 1.5708 2316.59 1253.42
495 16 229.389 -128.302 1.5708 2319.7 1250.39
496 16 229.405 -126.309 1.5708 2319.81 1246.74
497 16 228.458 -124.613 1.5708 2318.24 1243.68
498 16 227.739 -122.467 1.5708 2317.08 1239.79
499 16 227.553 -120.755 1.5708 2316.83 1236.67
500 16 228.187 -119.033 1.5708 2318 1233.5
501 16 228.491 -117 1.5708 2318.61 1229.77
502 16 228.984 -115.123 1.5708 2319.55 1226.32
503 16 228.146 -113.18 1.5708 2318.17 1222.81
504 16 228.131 -111.383 1.5708 2318.22 1219.52
505 16 227.599 -109.237 1.5708 2317.39 1215.62
506 16 227.146 -107.41 1.5708 2316.68 1212.3
507 16 226.459 -105.685 1.5708 2315.56 1209.17
508 16 226.255 -103.462 1.5708 2315.3 1205.12
509 16 227.19 -101.503 1.5708 2317 1201.5
510 16 227.563 -99.9266 1.5708 2317.71 1198.6
511 16 227.823 -97.6307 1.5708 2318.26 1194.4
512 16 227.689 -95.9564 1.5708 2318.09 1191.34
513 16 226.692 -93.9668 1.5708 2316.45 1187.74
514 16 227.198 -92.2098 1.5708 2317.4 1184.51
515 16 226.869 -89.8145 1.5708 2316.93 1180.14
516 16 227.405 -88.3797 1.5708 2317.92 1177.5
517 16 227.676 -86.6794 1.5708 2318.46 1174.37
