,time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
1237,18883388,0.14909497663905444,-0.09041702682953637,10.118472006482968,0.2345856520443557,-0.13630128239960596,14.901586258201943,0.17225993278084997,-0.10006801101776815,11.0024293856832,11.00423279825613
1238,18884578,0.1437495825855106,-0.09051065518121804,10.10952877372088,0.23475671404763246,-0.1364089900792716,14.91361659744267,0.17253929327056666,-0.10023033771596249,11.020176589434158,11.021982942766407
1239,18885774,0.13943094473569345,-0.0895303946808147,10.101540752045192,0.23492347345753634,-0.13651606843130984,14.925698040182116,0.17282026174482187,-0.10039361093380633,11.038027724290215,11.039837035128068
1240,18886957,0.13643872047024022,-0.08727062544166848,10.09566309808188,0.23508488046385262,-0.13661930958120733,14.937641209627147,0.17309836715841062,-0.1005552315770409,11.055698953841205,11.057511191822323
1241,18888152,0.13487040377454268,-0.08379337436930562,10.092543302688917,0.2352460505963632,-0.13671944266357863,14.94970179887386,0.17337948618887328,-0.10071861131102387,11.07356384749086,11.075379044048656
1242,18889330,0.13474981634653735,-0.07944338320280432,10.09228463534048,0.23540478588001942,-0.13681302696899153,14.961590510174291,0.17365679302663994,-0.10087977705679335,11.091188601111845,11.093006715792463
1243,18890524,0.13612235795455652,-0.07476993786051084,10.094490372720301,0.23556731597541716,-0.13690230227479697,14.97364333167932,0.1739380604019146,-0.10104323840570946,11.109067131249871,11.110888205337147
1244,18891713,0.13901038153484765,-0.07040343340812043,10.098413381728186,0.2357325993190621,-0.1369860119571192,14.985650345190194,0.17421834646250495,-0.10120611477392648,11.126885069510303,11.12870909225338
1245,18892894,0.14329435806576854,-0.06696627527532117,10.103213049691764,0.23590182995593778,-0.13706509912821938,14.997582239801881,0.17449694652368292,-0.1013679886559969,11.144597214135509,11.146424167363593
1246,18894094,0.14860251900866475,-0.06500793790685283,10.108184905127844,0.23608015297874818,-0.1371431086537076,15.009712061688035,0.17478024270725742,-0.10153256038638135,11.162608868609535,11.164438801284177
1247,18895295,0.15425217537568997,-0.0649216157577508,10.112817330674565,0.2362654098413744,-0.13722107951423265,15.021857555302175,0.1750639974644769,-0.10169736290287794,11.180650119533453,11.182483036081614
1248,18896482,0.15928972354761176,-0.06688310725116864,10.116721656425366,0.23645448674322542,-0.1373004697625398,15.033866103908352,0.17534466894024112,-0.10186033856048607,11.198495318598793,11.20033118627197
1249,18897678,0.16265717899212767,-0.07082962307682261,10.119579875491874,0.2366490247293,-0.13738518199173966,15.04596912143944,0.17562770117381735,-0.10202465123814819,11.216490297668035,11.218329141033482
1250,18898847,0.16346905953230642,-0.07645571760883524,10.121169997316255,0.23684012005989327,-0.1374745587256244,15.057800769166303,0.17590456727416737,-0.10218535899729844,11.23409286676719,11.235934620828424
1251,18900039,0.16129984186701388,-0.08325994423818689,10.121411243604328,0.23703238947139876,-0.1375738045791563,15.06986549136868,0.1761871098824173,-0.1023493469723568,11.252056146432901,11.253900870764449
1252,18901237,0.15633884882466514,-0.09062906631961605,10.120343998908718,0.23721968341229072,-0.1376823782006072,15.081989663479371,0.1764712990631452,-0.10251429046144113,11.27012437004975,11.271972081917658
1253,18902299,0.14934460921148449,-0.0979159910698017,10.1180706244315,0.23737828738727332,-0.13778636498312333,15.092735054482517,0.17672339480435048,-0.1026606195810532,11.28615285467761,11.288003216700087
1254,18903461,0.14143766480957323,-0.10454976116302944,10.114717872462583,0.23754263795378205,-0.13790785180559476,15.104488356650318,0.17699941934965277,-0.1028208685048513,11.303704270148037,11.305557533903986
1255,18904641,0.13382888470717483,-0.11016069217828048,10.110413319112581,0.23770055603773652,-0.13803784142236514,15.11641864436687,0.1772799060057773,-0.10298375315772969,11.32154164414839,11.323397856592079
1256,18905833,0.12756639870340705,-0.11462054568113017,10.105293331393444,0.23785261518499098,-0.13817446911281706,15.128464154017891,0.1775634263230778,-0.10314845712491216,11.33957477341998,11.341433966503425
1257,18907058,0.12335808534433314,-0.1179831016560891,10.099563509437335,0.2380037288395378,-0.13831899841234577,15.140836119316951,0.17785498089090623,-0.10331789789796729,11.358122297666142,11.359984555931163
1258,18908247,0.12152203773326023,-0.12038991940957042,10.093553207660506,0.23814821854240265,-0.13846214202652374,15.152837354080859,0.17813813912275314,-0.10348252938483683,11.376139021280144,11.378004256546522
1259,18909438,0.12205385014234035,-0.12198020971242758,10.08770310173324,0.23829358467792217,-0.13860742045629124,15.164851808475023,0.17842194678210455,-0.10364761082260028,11.394200359784039,11.396068578998
1260,18910639,0.12472130952866993,-0.12280074616429093,10.082503193227515,0.2384433749706661,-0.13875490415243455,15.176960894810088,0.1787083172754443,-0.10381425546248735,11.412427889818705,11.41429912007796
1261,18911841,0.12912356171126146,-0.12273949054573927,10.07843535021917,0.23859858149184301,-0.13890243702007052,15.189075174101053,0.1789951127703975,-0.10398121619178548,11.430685158177974,11.432559404136358
1262,18913027,0.13472615501648522,-0.12155938856220827,10.075926403333177,0.23875836671169257,-0.1390466064549053,15.201025222815407,0.17927828019331757,-0.104146125467041,11.448713574092233,11.45059079780614
1263,18914253,0.14090136353811364,-0.11903079368786845,10.075296666393866,0.2389311117833903,-0.13919253820796662,15.213377536528405,0.179571209736364,-0.10431677551888396,11.467365174952016,11.46924547931219
1264,18915452,0.1469791987840376,-0.1150624548886616,10.076729863403587,0.23910733984273236,-0.13933049809137812,15.225459535634625,0.17985789943683544,-0.10448383278609552,11.485620500935243,11.487503820535052
1265,18916657,0.15231456289547432,-0.10978708734162984,10.08026195890966,0.2392908788910214,-0.13946279153162477,15.237606251295112,0.18014624494589912,-0.10465188544989112,11.503981816468054,11.505868168909462
1266,18917850,0.15638873614532178,-0.10359745482033597,10.085728638747694,0.23947745065324277,-0.13958638329522544,15.249638525561139,0.18043194154452843,-0.10481841200516233,11.522174635229048,11.524063992782253
1267,18919044,0.15890881342275903,-0.09707916935499883,10.092670956760728,0.23966718777646956,-0.1397022958234353,15.26168917468351,0.18071810416673353,-0.1049852165463755,11.54039709210362,11.542289459734606
1268,18920248,0.15984865938161044,-0.09084262536707126,10.100291246691427,0.23985964556236503,-0.13981167034437725,15.273849925344527,0.18100689517999063,-0.10515354979747013,11.558786807413734,11.560682212758012
1269,18921448,0.15947314146490352,-0.0853913983571214,10.107535441105707,0.24005101333212292,-0.1399141400224058,15.285978967873854,0.1812949563959892,-0.10532144676549701,11.577129982175181,11.579028417468493
1270,18922645,0.15834561123816818,-0.08112435243838649,10.113302322155867,0.240240553028775,-0.14001124587227454,15.298084590753474,0.18158252433796462,-0.10548904022680612,11.595441789430314,11.597343249331711
1271,18923832,0.15718732876692698,-0.07838145720010022,10.116708325890944,0.24042713438802135,-0.14010428466197106,15.310093123536307,0.1818679113464832,-0.10565534401269988,11.613614869967952,11.615519331344453
1272,18925055,0.15659350811731143,-0.07742810514250603,10.117255884016828,0.24061864824844884,-0.14019897923456034,15.32246652748246,0.18216218795329106,-0.10582680736430375,11.632354246531063,11.634261802652807
1273,18926256,0.15680921926380847,-0.07839306193866274,10.114792557313677,0.24080697612078467,-0.14029312930194868,15.334614393343793,0.18245139713161213,-0.10599529941259539,11.650771118417468,11.652681715792442
1274,18927457,0.1577125224623682,-0.08118857387621861,10.109369091547224,0.24099638886026198,-0.14039063677917402,15.346755745622742,0.1827408337946333,-0.10616390856736718,11.669202572067961,11.671116212932496
1275,18928657,0.15897327748755993,-0.08545521483732675,10.101209276135858,0.24118715679324704,-0.1404931830369788,15.358877196754106,0.1830302583827852,-0.10633250038701156,11.687633224704067,11.689549908842881
1276,18929835,0.16023861521729865,-0.09059137648048127,10.09083051396957,0.24137591788197302,-0.1405998996784728,15.370764195099563,0.18331459921405016,-0.1064981270688328,11.705739984925895,11.707659658874915
1277,18931025,0.16122545773361086,-0.09585571754868645,10.07917825896557,0.24156777617667602,-0.14071396798235575,15.382758417227732,0.1836020648677004,-0.1066655766907318,11.724045467442396,11.725968164127474
1278,18932222,0.16173938087078327,-0.10051171922713424,10.06763590433603,0.24176137821557836,-0.14083428051027064,15.394809377405222,0.18389145323742445,-0.10683415532450259,11.74247305426715,11.744398794042535
1279,18933419,0.1616997868528331,-0.10397582622959181,10.057822042135927,0.2419549328604412,-0.14095873957426747,15.406848590389659,0.1841810732920584,-0.107002882935773,11.760915052029846,11.76284383751556
1280,18934599,0.16117278915386615,-0.10591466715140821,10.05121182200024,0.24214511675164277,-0.14108371888150611,15.41870902033962,0.18446680452982533,-0.10716936172405317,11.779109128673847,11.781040919174899
1281,18935788,0.1603509933385693,-0.10629514112621806,10.048805592307989,0.24233577408272233,-0.14121010380430518,15.430657050188874,0.18475494176520968,-0.10733726053747648,11.797456179906522,11.799391000929708
