time_micros,gyro_x,gyro_y,gyro_z,rotation_x,rotation_y,rotation_z
17408024,4.641488761206226e-06,-5.474576040940279e-06,1.785187892030083e-06,0.0,0.0,0.0
17409223,4.546639697740546e-05,-5.3627027957231785e-05,1.748707484906287e-05,3.123434155109563e-06,-3.6840502413655653e-06,1.2013207662719276e-06
17410389,0.00021956277250096743,-0.0002589714541296959,8.444721579104294e-05,1.7791737711220463e-05,-2.0985124819138498e-05,6.842975686101116e-06
17411577,0.0007083275963706382,-0.0008354632506359349,0.0002724336767117408,6.600574567142465e-05,-7.785292444040534e-05,2.5386823935004446e-05
17412747,0.001743742473979817,-0.002056721724591435,0.0006706701473426323,0.00018289937432201545,-0.00021572744954919537,7.034590953413982e-05
17413928,0.003536933562976772,-0.004171767451880692,0.0013603589917774688,0.0004222306370681428,-0.0004980155825786133,0.0001623963904077859
17415105,0.006208787182745652,-0.007323184284760183,0.002387994945817481,0.000840933440893915,-0.0009918701314159542,0.00032343592194692186
17416296,0.00974893447197156,-0.01149874228524087,0.0037495899860878834,0.001506193645686257,-0.0017765359499755788,0.000579305218145779
17417471,0.014009986189012563,-0.016524597746594573,0.0053884559456811474,0.002449381514294973,-0.002889013858087309,0.0009420697640869319
17418682,0.018732209035893496,-0.022094398598767,0.007204695407506077,0.0037491193784570482,-0.00442203788049072,0.0014419689165545953
17419844,0.023588072500157382,-0.02782182683294152,0.00907233510410685,0.0053195588937441,-0.006274351003813257,0.002045984083258878
17421028,0.028234599481395097,-0.03330234538933152,0.01085946077297111,0.007234943383391123,-0.008533522268828909,0.0027826703870325554
17422201,0.03236276043129071,-0.03817145790735263,0.012447214901711025,0.009409978147893388,-0.011098947679201283,0.00361922217592989
17423390,0.03573602562103805,-0.04215018062707092,0.01374462452245062,0.011844483523590391,-0.013970415323963484,0.0045555703485466
17424567,0.03821365260596978,-0.04507250965293477,0.014697557928523957,0.014421502677187467,-0.01700997612894543,0.0055467315098063266
17425756,0.0397576146208047,-0.046893592906476836,0.015291389441739063,0.017129977523989058,-0.020204587226083114,0.006588452550432466
17426892,0.040424798553899806,-0.04768052773772108,0.015547998633400504,0.019761147035687553,-0.02330801767899958,0.007600440771414873
17428089,0.04034797033616549,-0.047589909847273404,0.01551844932042761,0.022528333825068598,-0.026571878754042818,0.008664743327240723
17429277,0.03970995948583889,-0.04683738429033327,0.015273060544630962,0.02523128696787938,-0.029759977072645726,0.00970434063567342
17430464,0.03871563285472334,-0.04566458887239086,0.014890627244904793,0.027864340653654993,-0.032865629884548754,0.010717053538955431
17431623,0.037565683386838515,-0.0443082383286188,0.014448339011079453,0.030358920229147452,-0.03580795427200685,0.011676507171827648
17432806,0.03643527359828192,-0.042974934584225355,0.014013566038142416,0.03282853612640668,-0.03872083432343819,0.012626359390495232
17433954,0.03545937403829528,-0.04182387365866165,0.013638220073096235,0.03516089612950914,-0.04147182282061027,0.01352342088339258
17435141,0.03472542955345435,-0.04095819561896148,0.013355933747486266,0.037522575728521794,-0.04425739340244483,0.014431759143359917
17436338,0.03427293205990032,-0.04042448067010666,0.013181896259036678,0.03987311787573116,-0.047029827503736965,0.015335813768241559
17437535,0.03409868430978911,-0.0402189576995632,0.013114877897102332,0.042211709581117314,-0.049788166213259356,0.016235272069584604
17438700,0.03416605513139322,-0.04029842071343388,0.013140789750214729,0.04449227951842805,-0.052478068996788876,0.017112414307446432
17439904,0.03441635265921169,-0.0405936434144679,0.01323705802512704,0.046866461269770496,-0.055278385705809355,0.018025561087289938
17441123,0.03478053830072531,-0.04102319567454239,0.013377129418408224,0.04929565771738277,-0.05814359153846961,0.018959867364595866
17442349,0.03518980450129867,-0.04150591987173412,0.013534539487347131,0.05176755236243581,-0.06105915934348978,0.019910596024676874
17443515,0.035583965246090345,-0.04197082737894468,0.01368613976590363,0.05414480601984922,-0.06386309932604205,0.020824924306793783
17444701,0.03591708121958439,-0.042363733366909115,0.01381426128749253,0.056585472059093804,-0.06674183339388298,0.021763641965266818
17445753,0.03616019309536459,-0.04265048068417944,0.013907765850226584,0.058765033485274905,-0.06931259794323591,0.022601934777796033
17447028,0.0363014145132309,-0.04281704952243261,0.013962081777344043,0.06141692873377784,-0.07244047413500439,0.0236218944355954
17448243,0.036343908531879875,-0.0428671706685448,0.013978425629818643,0.0639469871061896,-0.07542464530515854,0.024594993758879122
17449422,0.036302425044821694,-0.04281824143139072,0.013962510114189086,0.06639927850501523,-0.0783170913344636,0.025538185389101246
17450629,0.03619899741951464,-0.04269627124499772,0.013923124965510021,0.0689026565831302,-0.08126979491940757,0.02650105310097669
17451807,0.03605812662435766,-0.042530303851809954,0.013870834510151926,0.07133637922399907,-0.08414035346188221,0.027437257145817396
17453004,0.03590201918966693,-0.042346978399708336,0.01381668759975127,0.0737986491321511,-0.08704463831739184,0.028384847695738232
17454173,0.03574717725784993,-0.04216659380309557,0.013770802887718467,0.0761929509618303,-0.08986890474732152,0.029307199083440476
17455351,0.035603366763298006,-0.042001736513670763,0.013741028789019533,0.07859597984587845,-0.09270378793950818,0.03023464196534764
17456526,0.035474609394867795,-0.04185812173585977,0.013732027437233639,0.0809842206887647,-0.09552178305323443,0.03115911694451346
17457718,0.0353610678088109,-0.0417364976805571,0.013744964943111102,0.08339926030263346,-0.09837224265438857,0.03209785089362174
17458902,0.035260944459726995,-0.041634696445156084,0.013777787948102874,0.08579129940887154,-0.10119666564132565,0.03303251126855751
17460103,0.03517196281222333,-0.04154935455015977,0.013825947373962283,0.08821156064549564,-0.10405576943264307,0.033983905555747436
17461312,0.03509229106951972,-0.041477116033972646,0.013883377801827315,0.09064242461311492,-0.10692891404004438,0.03494561543044469
17462512,0.0350209420928734,-0.041415309172410104,0.013943538047127134,0.09305028722490735,-0.10977642094741463,0.035904302488341255
17463692,0.034957771383962916,-0.041362185034330264,0.014000348834641262,0.0954137478834588,-0.11257287773542407,0.03685085235026555
17464883,0.03490322439645263,-0.04131684676751616,0.014048912239386063,0.09779551855559271,-0.11539230933802186,0.03780953991354276
17466074,0.0348579762695346,-0.041279002099685304,0.014085952360977178,0.10017420152842302,-0.11820915844798481,0.038770755067803996
17467272,0.03482257786265905,-0.04124865301785705,0.014109968059784955,0.1025644352468917,-0.12104048017475509,0.0397392681272343
17468330,0.03479718407167057,-0.0412258072075753,0.014121130106532147,0.10467380347674057,-0.12353954469084998,0.04059527599140316
17469308,0.03478140251924974,-0.04121026367766332,0.01412098335412871,0.1066227888401015,-0.12584877304021164,0.041386549139696374
17470461,0.0347742683950541,-0.04120149548074257,0.014112028697583323,0.1089200477334411,-0.12857062762638863,0.04231881845620047
17471670,0.03477432742746024,-0.041198628765827895,0.014097260854995797,0.11132888616961349,-0.13142448125434855,0.04329534413777114
17472855,0.034779794598353564,-0.041200500994022345,0.01407972899066623,0.1136902776693523,-0.13422180981697526,0.04425129435947714
17474080,0.03478875065588399,-0.04120577208972901,0.014062171268793229,0.11613200718856834,-0.13711393293656657,0.045238280613479814
17475275,0.03479934014206125,-0.04121305972167425,0.01404675508886253,0.11851466429594479,-0.13993572752409925,0.04620004025350247
17476483,0.03480994142128277,-0.041221072371972596,0.014034935208492728,0.12092397527201765,-0.1427887740405914,0.04717144445775139
17477665,0.034819288841506035,-0.04122871967130568,0.01402742475212522,0.12328206325820318,-0.1455809318294899,0.048121432320389124
17478834,0.03482653763650412,-0.04123518698404697,0.014024260949619852,0.12561470178188305,-0.14834281377980213,0.04906076001637384
17480018,0.034831271832608326,-0.04123996895980559,0.014024939192916835,0.12797759266924338,-0.15114045916348062,0.050012186687613036
17481227,0.03483346310656488,-0.04124286360256175,0.014028585693901606,0.13039052746923685,-0.15399737696500837,0.05098395519974602
17482421,0.03483339363012403,-0.041243933610328305,0.014034140090781869,0.1327735203599389,-0.15681892233671751,0.051944047013324814
17483614,0.03483155829236183,-0.041243444959300275,0.014040523772014632,0.13515439199177026,-0.1596380712039139,0.05290377107919224
17484790,0.03482856156352143,-0.04124179393855865,0.014046776239559244,0.13750113478267342,-0.1624169365450136,0.05385024056847891
17486008,0.03482502217627477,-0.041239433338792576,0.014052149272757372,0.13993144281551217,-0.16529488233943912,0.0548308875034146
17487239,0.03482149541836675,-0.04123680668637384,0.014056155877333602,0.14238744135051803,-0.1682033598644059,0.055822283703600095
17488393,0.03481841884957093,-0.04123429679673624,0.014058577157515177,0.14468961186112467,-0.17092974392340568,0.05675182739979578
17489702,0.03481608330446859,-0.04123219200044038,0.014059434784902847,0.14730082421509588,-0.17402216555484876,0.057806287474444065
17490913,0.03481462761725081,-0.04123067060809294,0.014058939418695023,0.14971644373194723,-0.17688296342718984,0.058781769643014
17492097,0.03481405293440441,-0.04122980185598566,0.014057426299092408,0.15207816652019673,-0.17967991909281605,0.05973540018115498
17493281,0.03481425092008443,-0.04122955991617428,0.01405528854654469,0.15443990273943897,-0.18247685834568025,0.060688885698004784
17494457,0.034815039603315015,-0.041229846640256036,0.014052916852074548,0.15678573442287147,-0.18525491867977123,0.061635768940760026
17495648,0.03481620093660699,-0.041230518503280585,0.014050651699373161,0.15916156667733675,-0.18806845930434368,0.06259457520352286
17496813,0.03481751511914115,-0.04123141360793004,0.014048751472059057,0.16148562129725733,-0.19082063897464663,0.06353232350781829
17497990,0.03481878813125694,-0.04123237543254083,0.014047377162155539,0.16383370052549812,-0.1936012321394404,0.064479638342596
17499166,0.03481987047712748,-0.04123327107263878,0.01404659220345731,0.16617985771241925,-0.19637952321122612,0.06542609543156018
17500370,0.03482066661698144,-0.041234002854545766,0.014046374386549251,0.16858193070574934,-0.19922401455176514,0.06639507218721134
17501547,0.03482113581944213,-0.041234513239597294,0.014046635937686326,0.17093016825534932,-0.2020047518841366,0.06734233703593631
