time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
15347559,-0.4595788717269897,0.1274613291025161,0.294751586914062,-0.009012232454086654,0.0001823642534529787,0.007442555772094721,-0.00012739790832944726,4.905928718906494e-06,9.526361193435068e-05,0.00015915228852294837
15348619,-0.093950368463993,-0.0730060189962387,0.40785068511962663,-0.009111819844658486,0.0001049778733169657,0.007874877498321525,-0.00013705643736478527,5.017205264622477e-06,0.00010361098208257151,0.00017188622684761456
15349584,-0.2172228395938873,-0.1765309572219848,0.2779955291748042,-0.009321439884866587,-6.537450040224965e-05,0.008143143183975212,-0.00014605162685368153,4.9541188717343065e-06,0.0001114691152551076,0.00018379604091535478
15350547,-0.3524634838104248,0.0239364001899957,0.38989871978759716,-0.009660862219776026,-4.2323747019283794e-05,0.008518615651130669,-0.00015535503717132584,4.913361103354736e-06,0.00011967254212714643,0.00019616535379880318
15351515,-0.5266007781028748,0.1585786491632461,0.39827674865722784,-0.010170611772979609,0.00011118038537073844,0.008904147543830865,-0.0001652001893675701,5.020983716393611e-06,0.0001282917569495747,0.00020922496922157752
15352687,-0.5732767581939697,0.2303878515958786,0.34262413024902294,-0.010842492133582942,0.00038119494744110816,0.00930570302448272,-0.0001779075901481293,5.46774419479459e-06,0.00013919804089426846,0.00022595818517525957
15353821,-0.6732112765312195,0.2178212404251098,0.4018663787841792,-0.011605913721169345,0.0006282042340831827,0.009761419498023978,-0.00019106869630793535,6.180127796244919e-06,0.00015026749060502765,0.00024315788990103535
15354793,-0.6648335456848145,0.1286581456661224,0.35997814178466747,-0.012252131927574985,0.0007532599516706537,0.010111318251838674,-0.00020297776854153824,6.912296469268794e-06,0.00016009569194581485,0.00025860855543502535
15355756,-0.4194854199886322,-0.1729404926300048,0.3306555175781227,-0.012656096387024038,0.0005867182572679591,0.010429739515266406,-0.00021516558936224238,7.477306151017838e-06,0.0001701395310990164,0.00027440772765261243
15356721,-0.3369048237800598,-0.0759980678558349,0.3384355926513667,-0.012981209541971796,0.0005133801217870784,0.010756329862174976,-0.00022769245657024517,7.972717968542369e-06,0.00018051938941601525,0.0002906796672729791
15357689,-0.3309207260608673,-0.0005984100280329,0.3821195983886714,-0.013301540804798716,0.0005128008608799425,0.01112622163341521,-0.00024056834806929033,8.469109201874153e-06,0.00019128957195716116,0.0003074679759633748
15358658,-0.2333799004554748,0.111304260790348,0.38152069091796825,-0.01352768592834007,0.0006206546895857897,0.01149591518291472,-0.00025367667573385184,9.070523596082782e-06,0.00020242911376940553,0.00032467164383597136
15359711,-0.2321830838918686,0.0867694541811943,0.4928249740600599,-0.01377217471567821,0.0007120229248385873,0.012014859880599964,-0.000268178775709461,9.820283735937815e-06,0.00021508076122367728,0.00034391281971196745
15360869,-0.0718092024326324,0.0209443494677543,0.31569618225097607,-0.013855329772095198,0.0007362764815222468,0.012380436059646595,-0.00028422324758554723,1.0672891901540577e-05,0.00022941730618074803,0.0003654162906396598
15361861,0.0335109606385231,-0.2106403261423111,0.20977729797363232,-0.013822086899141783,0.0005273212779890741,0.012588535139236438,-0.0002979347577894959,1.1195994609305739e-05,0.00024190513303887058,0.00038393822886622123
15362827,0.0598409995436668,-0.2656940519809723,0.4216141128540034,-0.0137642804935826,0.0002706608237754549,0.012995814372253405,-0.00031123105274629667,1.1457452965072828e-05,0.00025445908972246737,0.0004021759189265335
15363789,-0.0454791598021984,-0.1717436760663986,0.2420915985107417,-0.013808031445312315,0.00010544340739957947,0.013228706490020739,-0.00032451437899668715,1.1558889522991224e-05,0.0002671851053658673,0.00042051286619077406
15364753,0.0299204997718334,-0.2076482772827148,0.39289039611816357,-0.013779188083532267,-9.47295319009576e-05,0.013607452831878648,-0.00033779751630921227,1.14675702542387e-05,0.0002803026898957983,0.00043909937958852606
15365716,0.1274613291025161,-0.2579147219657898,0.4437555694580073,-0.013656442823606544,-0.00034310140915401314,0.01403478944526671,-0.0003509486707483454,1.1137163597223386e-05,0.00029381819213159015,0.0004578407320679298
15366918,0.0526600815355777,-0.3566523492336273,0.3079161071777339,-0.01359314540560078,-0.0007717975329328331,0.014404904606094346,-0.00036728763152587754,1.020946296263812e-05,0.00031113288746811553,0.000481464548092714
15367963,0.0233379900455474,-0.2585131227970123,0.3964809799194331,-0.013568757206003182,-0.001041943746255711,0.014819227230110154,-0.00038146698280615087,9.120631747800903e-06,0.00032661897992358063,0.0005022750271923018
15368931,-0.0580457709729671,-0.2752686142921448,0.336041870117187,-0.013624945512305014,-0.001308403764890507,0.01514451576038359,-0.00039465593006206214,7.854096903386892e-06,0.00034127887117963194,0.0005218105574679022
15370130,-0.2495369762182235,-0.0748012512922287,0.21815532684326122,-0.013924140346790664,-0.001398090465189889,0.015406083997268661,-0.00041135097433786413,6.177786435624215e-06,0.00035975076589235707,0.0005465056291513307
15371318,-0.1597754657268524,-0.0568489506840705,0.3665604019165034,-0.014113953600074164,-0.0014656270186025647,0.015841557754745467,-0.0004281183512147522,4.436621537524368e-06,0.0003785705365049947,0.0005715073554795115
15372510,-0.1280597448348999,-0.2411592304706573,0.3109087371826149,-0.014266600815917366,-0.0017530888213235882,0.016212160969467145,-0.0004451241393873257,2.346939662506651e-06,0.00039789543238059953,0.0005970442049801933
15373705,0.1071153879165649,-0.4972787201404571,0.253461303710937,-0.01413859792735707,-0.0023473368918914346,0.016515047227401713,-0.0004620197639105174,-4.5812792330361353e-07,0.0004176309138173446,0.0006227985647872309
15374756,0.0143618397414684,-0.2926225066184997,0.1349758529663081,-0.014123503633788788,-0.0026548831463474778,0.016656906848869304,-0.00047686356622962943,-3.248410110114813e-06,0.00043513732291550623,0.0006455647936183922
15375722,-0.0885646790266037,-0.1986721158027649,0.3821195983886714,-0.014209057113728487,-0.0028468004102129487,0.017026034380912762,-0.0004905895154014912,-5.9984193063805215e-06,0.00045158447212746797,0.0006668152586156746
15376689,-0.0239364001899957,-0.1406263560056686,0.29355472564697216,-0.014232203612712213,-0.00298278609647043,0.017309901800613384,-0.0005043520562949839,-8.882773461667427e-06,0.00046832314716866114,0.0006883142236851636
15377655,-0.0275268610566854,-0.1777277737855911,0.35997814178466747,-0.014258794560492971,-0.003154471125947311,0.01765764068557737,-0.0005181260518404201,-1.1929992569332529e-05,0.0004853804280709289,0.0007100641451818027
15378620,0.0095745604485273,-0.2136323750019073,0.369553031921388,-0.014249555109660143,-0.0033606263678241516,0.01801425936138151,-0.0005318768725212421,-1.5172997014282836e-05,0.0005027641883546621,0.0007320485342197574
15379867,-0.024534810334444,-0.3315191566944122,0.369553031921388,-0.014280150018147194,-0.0037740307562220835,0.01847509199218748,-0.0005496842195938717,-1.9879213367291775e-05,0.0005258026280689199,0.0007609312242764185
15381106,0.095745600759983,-0.2710797190666199,0.308515014648437,-0.014161521218805574,-0.004109898528145625,0.018857342095336894,-0.0005672303443839718,-2.4971377643664206e-05,0.0005491668749250424,0.0007899101783154327
15382194,-0.0466759800910949,-0.3123700320720672,0.3797258758544917,-0.014212304685144686,-0.004449757123040034,0.01927048384826658,-0.0005826933318814092,-2.9812713393531764e-05,0.0005701331613519564,0.0008157647568828399
15383174,0.010172969661653,-0.1567834168672561,0.27380699157714794,-0.014202335174876266,-0.004603404871569945,0.019538814700012185,-0.000596611620352788,-3.432405016767031e-05,0.0005892811997579684,0.0008392710517753384
15384130,-0.0161570701748132,-0.3225429952144623,0.32108158111572394,-0.014217781333963387,-0.0049117559749949705,0.019845768691558817,-0.000610203819308057,-3.90196888797655e-05,0.0006082537546270987,0.0008624638353208652
15385096,0.0759980678558349,-0.3769983053207397,0.15651840209960888,-0.01414436720041465,-0.005275936337934805,0.01999696546798704,-0.0006238672780236575,-4.4116243382210526e-05,0.0006275708232691741,0.0008860032515389292
15386062,0.2196164727210998,-0.5690879225730896,0.22354072570800732,-0.013932217687766068,-0.005825675271140409,0.020212905809020975,-0.0006373258003100396,-4.974384569413216e-05,0.0006470964902806883,0.0009096111771844381
15387380,0.2585131227970123,-0.5744736194610596,0.29594844818115185,-0.013591497391919605,-0.006582831501590086,0.020602965863723732,-0.0006552393938725897,-5.842001761322789e-05,0.0006742511992890762,0.0009420011897461733
15388550,0.1035249307751655,-0.4637677669525146,0.3743395233154292,-0.013470373222912661,-0.007125439788924528,0.021040943106002786,-0.0006709997305433975,-6.675678216626959e-05,0.0006988691027230994,0.0009711411478747551
15389588,0.1974752992391586,-0.4643661677837372,0.27739757537841747,-0.013265393862302414,-0.007607451871084047,0.021328881789245583,-0.0006847692093724674,-7.465331720845483e-05,0.0007210084820203364,0.0009971635868903806
15390555,0.4434218108654022,-0.4607757031917572,0.391095581054687,-0.01283660497119557,-0.008053021976070477,0.021707071216125466,-0.0006971822063796135,-8.244058945931498e-05,0.0007419992198863298,0.0010214804560023003
15391522,0.1202804148197174,-0.5421594381332397,0.2941526794433589,-0.012720293810064903,-0.00857729015274532,0.021991516857147193,-0.0007094827304939463,-9.07348290370197e-05,0.0007632650166871911,0.0010460267873090158
15392493,0.1011312901973724,-0.3871712684631347,0.363568725585937,-0.012622095327283254,-0.008953233454423023,0.02234454208969114,-0.0007217387850567382,-9.942841872126446e-05,0.0007849615670562812,0.0010709610385350348
15393672,0.1029265224933624,-0.4535947740077972,0.27141326904296825,-0.01250074495726358,-0.009488021692978216,0.022664538333892797,-0.000736477163361352,-0.00011061479629728577,0.0008116830577519408,0.00110157325292248
15394737,-0.0574473589658737,-0.2806542813777923,0.288767280578611,-0.012561926394562236,-0.009786918502645564,0.022972075487709017,-0.0007498556149715608,-0.00012103786450260329,0.0008361483181463509,0.001129636055500487
15395696,-0.1125010848045349,-0.3530619144439697,0.3162941360473628,-0.012669814934889785,-0.01012550487859733,0.023275401564178438,-0.00076200596749412,-0.00013074822368117813,0.000858469428246398,0.0011552999401567244
15396659,-0.2327814996242523,-0.2202148884534835,0.2642321014404292,-0.01289398351902794,-0.010337571816178035,0.02352985707786557,-0.0007744228736229439,-0.0001407033053401576,0.0008811286806123825,0.001181488873888274
15397616,-0.4176901876926422,-0.1902943849563598,0.29774326324462663,-0.013293713028649798,-0.010519683542581272,0.023814797380790675,-0.0007871449569913617,-0.00015077064249040788,0.0009039194417057992,0.00120805601155229
15398575,-0.1747357249259948,-0.1555866003036499,0.40066951751708935,-0.013461284588853827,-0.010668891092272472,0.024199039448089564,-0.0008000543289120725,-0.00016100210904789716,0.000927126320536517,0.0012351404060107491
15399796,-0.1376343071460724,-0.1298549771308899,0.3109087371826149,-0.013629336077879181,-0.01082744401934929,0.02457865901618954,-0.000816695748263163,-0.00017422241819552264,0.0009571368631952845,0.0012702190248615913
15401019,-0.1597754657268524,-0.1711452603340149,0.20319503784179638,-0.013824741472463122,-0.01103675467273779,0.024827166547470057,-0.0008336034070839854,-0.00018772036916028096,0.0009875004878828403,0.0013058678305512194
15402231,-0.2184196561574936,-0.0688171535730362,0.2893652343749995,-0.014089466095726004,-0.01112016106286831,0.025177877211532557,-0.0008506798399920053,-0.00020119800436847735,0.0010180160750632179,0.001341824711435067
15403401,-0.3512666821479797,-0.0951471924781799,0.34082931518554815,-0.01450044811383914,-0.01123148327806778,0.025576647510299647,-0.0008676453642851972,-0.00021433883980381666,0.0010479407526502685,0.0013772906147502967
15404586,-0.4123044908046722,-0.0843758136034011,0.33245128631591747,-0.014989028935442676,-0.01133146861718781,0.025970602284584008,-0.0008854073635736967,-0.00022776663011518422,0.0010787159163575006,0.0014140197542706233
15405785,-0.243552878499031,-0.1579802483320236,0.14814132690429638,-0.015281048836763015,-0.011520886934937906,0.02614822373554226,-0.0009037293411289756,-0.00024158017355017477,0.0011100676366164158,0.0014516672690851372
15406839,-0.2746701836585998,-0.1938848495483398,0.25465816497802685,-0.015570551210339179,-0.011725241566361856,0.0264166334414291,-0.0009201407021046731,-0.00025393857816112016,0.001137910768263682,0.0014852557455464078
15407808,-0.3740062415599823,-0.0526600815355777,0.16190475463867138,-0.0159329632584108,-0.011776269185369831,0.026573519148673973,-0.0009355797435020731,-0.00026534978300174353,0.001163660508318747,0.0015165176366963632
15408771,-0.2638988196849823,-0.1819166392087936,0.22114700317382763,-0.01618709782176744,-0.0119514549089279,0.026786483712730368,-0.0009511679187044352,-0.0002768590340790411,0.0011894558921341065,0.0015479588669135398
15409922,-0.0394950620830059,-0.2746701836585998,0.36057609558105597,-0.01623255663822498,-0.012267600290318948,0.02720150679874416,-0.0009698515913950321,-0.00029097904201319817,0.001220764826459461,0.0015860478157177333
15411113,0.0748012512922287,-0.3632348775863647,0.33245128631591747,-0.016143468347935935,-0.012700213029524308,0.02759745628074642,-0.0009890784621974238,-0.00030610499573136164,0.0012536333968898301,0.001625906875129093
15412166,-0.0382982417941093,-0.2986066043376922,0.30492443084716747,-0.01618379639654513,-0.013014645783891898,0.027918541706428487,-0.0010061199998029858,-0.0003198094177417998,0.0012830316213066992,0.0016615431559104344
15413138,-0.0736044272780418,-0.3363064229488373,0.26363414764404425,-0.016255339899859386,-0.013341535626998167,0.028174794097938497,-0.001021920190185649,-0.00033277739037124203,0.0013104175211698956,0.001694773066354437
15414109,0.0011968200560659,-0.243552878499031,0.33245128631591747,-0.016254177787584947,-0.013578025472020725,0.028497604296951255,-0.001037702996817394,-0.00034596165310457416,0.0013380886949422351,0.0017282934735035206
15415211,-0.1873023360967636,-0.3398968875408172,0.3079161071777339,-0.01646058496196358,-0.013952591842090706,0.028836927847061117,-0.0010558425614454778,-0.0003613374093145581,0.0013698669894296966,0.0017668910002201846
15416212,-0.0047872802242636,-0.3853760361671448,0.31509727478027116,-0.016465377029468067,-0.014338353254294018,0.02915234021911617,-0.0010723244038519752,-0.0003756901009221064,0.0013990484819890318,0.0018023205414085394
15417397,-0.0580457709729671,-0.2471433281898498,0.35160011291504034,-0.016534161268071033,-0.01463121809819899,0.02956898635292049,-0.0010919173849546393,-0.0003930280943684722,0.0014340877308172426,0.0018448203918565186
15418556,-0.2172228395938873,-0.2172228395938873,0.31868785858154425,-0.016785922539160347,-0.014882979369288306,0.0299383455810165,-0.0011113722691775262,-0.00041027746745747736,0.0014687862733456407,0.0018870106088119114
15419743,-0.2100419104099273,-0.0059841000474989,0.24987071990966747,-0.01703524228681693,-0.014890082496044687,0.030234942125549277,-0.001131593101771978,-0.0004279519953802824,0.0015046751496486678,0.0019307234820911388
15420950,-0.5032628178596497,-0.0185507107526063,0.34860843658447216,-0.01764268050797353,-0.014912473203923082,0.030655712508506735,-0.001152887817145102,-0.00044595135053741755,0.0015416765946464355,0.0019760540601027024
15422146,-0.6361098289489746,0.0472743920981884,0.3641666793823237,-0.018403467863396503,-0.014855933030973649,0.031091255857047993,-0.0011748983647097242,-0.00046371904644246204,0.0015788617366514649,0.00202193617725515
15423322,-0.6558573842048645,0.1825150549411773,0.2666258239746089,-0.019174756147221424,-0.014641295326362824,0.03140480782604213,-0.0011974478779388565,-0.0004809372097462647,0.0016157937906548904,0.0020678422555934226
15424538,-0.5260024070739746,0.1065169796347618,0.3115066909790034,-0.019814375074223376,-0.014511770679126955,0.0317835999622726,-0.001221542158029112,-0.0004985835228920831,0.001654442648209014,0.0021161122960170983
15425606,-0.4123044908046722,-0.0041888700798153,0.31808895111083935,-0.020254716270402765,-0.014516244392372197,0.03212331896205897,-0.0012431741950059022,-0.0005140868719031366,0.001688750352860493,0.002159084330284059
15426574,-0.4709486663341522,0.1011312901973724,0.3001369857788081,-0.020710594579414224,-0.01441834930346114,0.032413851564292856,-0.001263222050558775,-0.0005280438340288869,0.0017201269611747283,0.0021984988065118544
15427540,-0.2902288436889648,-0.062833048403263,0.35100215911865185,-0.020990955642417763,-0.014479046028218692,0.032752919650001475,-0.0012834993137093506,-0.0005420305924921462,0.0017517662815566297,0.0022382700365881913
15428522,-0.1460120379924774,-0.0568489506840705,0.3312544250488276,-0.021134339463726375,-0.01453487169779045,0.033078211495399426,-0.00130425323506273,-0.0005563038364993763,0.0017842490852451119,0.0022790557820890523
15429747,-0.2525290250778198,-0.0897615030407905,0.24568218231201122,-0.021443687519446704,-0.014644829539015419,0.03337917216873164,-0.0013305217522740522,-0.0005742437526846702,0.0018251385711518082,0.0023304881086754874
15430931,-0.2232069373130798,0.0586441792547702,0.336041870117187,-0.02170796453322539,-0.014575394830777771,0.03377704574295039,-0.001356223982281391,-0.0005915010201643111,0.0018651305933114614,0.0023807412873046454
15431978,-0.2770638465881347,-0.1555866003036499,0.3611750030517573,-0.02199805038060317,-0.014738294001295693,0.03415519597114558,-0.0013792559410298825,-0.0006069320139836677,0.0019008910834932508,0.0024257164574139007
15432955,-0.4494059085845947,-0.0706123784184455,0.2540592575073237,-0.022437119953290317,-0.014807282295010514,0.03440341186573023,-0.0014011770072242472,-0.000621398728785893,0.0019345032168860692,0.0024681442587201363
15433926,-0.4667598009109497,0.0658250972628593,0.343820991516111,-0.022890343719974848,-0.014743366125568277,0.034737262048492375,-0.0014234035309763427,-0.0006357145372938198,0.0019682330983351553,0.0025108070643330245
15434897,-0.5852450132369995,0.0269284509122371,0.2702164077758802,-0.023458616627827975,-0.014717218599732495,0.034999642180442755,-0.0014461818477219637,-0.00065000495655416,0.0020022177508923654,0.0025539820481385476
15435910,-0.6606446504592896,0.1699484437704086,0.2785944366455073,-0.024127849658743237,-0.01454506082619307,0.035281858344764654,-0.0014706233594262705,-0.0006647391031710937,0.002037958273395612,0.0025995932498520885
15436889,-0.7557918429374695,0.2327814996242523,0.28457874298095476,-0.02486776987297902,-0.014317167738060927,0.03556046093414301,-0.001494968906131917,-0.0006787556103866554,0.002072771964650138,0.0026442437153886204
15437860,-0.6283305287361145,0.1801214069128036,0.3318523788452161,-0.025477878816381788,-0.014142269851948594,0.03588268959400171,-0.0015197079264626238,-0.0006924877544128975,0.002107614056245914,0.0026890683297102176
15438825,-0.5643006563186646,0.2848431766033172,0.3551906967163081,-0.0260224289497293,-0.013867396186526392,0.03622544861633295,-0.0015448195703991125,-0.0007058697917328954,0.0021425716141606752,0.002734105482562116
15439789,-0.6989428997039795,0.1645627468824386,0.3384355926513667,-0.026696209905043934,-0.01370875769853172,0.03655170052764887,-0.0015705547167475748,-0.00071908503415428,0.002177807453469329,0.0027796709713614094
15440756,-0.4918930232524872,0.2082466781139373,0.288767280578611,-0.02717187045852909,-0.013507383160795543,0.03683093848796839,-0.0015968299154809724,-0.0007321466736707694,0.0022134229709871943,0.0028258000246365487
15441724,-0.6265352964401245,0.2052546292543411,0.31749099731445085,-0.02777835662548313,-0.01330869667967734,0.03713826977336878,-0.00162371936469444,-0.0007450294920566971,0.0022493728161278154,0.0028724922254468772
15442839,-0.5152310132980347,0.1609722971916198,0.2833818817138667,-0.02835283920531044,-0.013129212568308684,0.03745424057147974,-0.0016553327804083612,-0.0007596685640703613,0.0022911342943650152,0.0029268616803577643
15443962,-0.4140997231006622,0.0885646790266037,0.26542896270751903,-0.028817873194352483,-0.013029754433761809,0.03775231729660028,-0.001687695252005619,-0.0007743009782994758,0.0023335301466890974,0.002982150266861929
15445169,-0.2806542813777923,-0.062833048403263,0.24628013610839794,-0.029156622911975478,-0.013105593923184547,0.038049577420883114,-0.0017228872958603733,-0.0007901194301647595,0.0023794559866361035,0.0030421111321743896
15446375,0.0065825101919472,-0.1531929671764373,0.2720121765136714,-0.02914868440468399,-0.01329034464159933,0.0383776241057586,-0.0017580406092524222,-0.0008061475858025283,0.0024257394013076482,0.003102384946606765
15447411,-0.0993360579013824,-0.0616362318396568,0.143353881835937,-0.02925159656066982,-0.013354199777785215,0.038526138727340634,-0.001788345263289276,-0.0008199825367723138,0.002465652481029173,0.0031543608383547473
15448370,-0.008976150304079,-0.1645627468824386,0.2612404251098628,-0.029260204688811433,-0.013512015452045474,0.038776668295020994,-0.0018164057995858462,-0.0008329405595908254,0.0025028393059240983,0.0032027058241210975
15449341,0.0035904599353671,-0.0963440090417862,0.3192858123779292,-0.029256718352214193,-0.013605565484825048,0.039086694818839966,-0.0018448140731058462,-0.0008461515636765905,0.002540792486593192,0.003251912959008918
15450313,0.0005984100280329,-0.3039922714233398,0.44794410705566357,-0.029256136697666944,-0.013901045972648534,0.03952209649089807,-0.0018732510379759785,-0.0008596633803620049,0.002579207964382345,0.003301576033100984
15451280,-0.0466759800910949,-0.2196164727210998,0.3330492401123042,-0.02930127237041503,-0.014113415101769836,0.03984415510608667,-0.0019015853683581698,-0.0008733110527654164,0.0026177372623699307,0.0033513053401378
15452457,-0.1346422582864761,-0.3542587161064148,0.20259613037109325,-0.029459746308418213,-0.014530377610627086,0.04008261075153345,-0.001936259489763178,-0.0008904133072131245,0.0026649144952244855,0.0034122874931954007
15453576,-0.1944832503795623,-0.3363064229488373,0.1792578124999995,-0.029677373065592944,-0.014906704497906835,0.04028320024372095,-0.0019694684702235765,-0.0009070939095462822,0.002709991396297209,0.00347068851727516
15454548,-0.2375687658786773,-0.1693500280380249,0.3270658874511714,-0.02990828990602702,-0.015071312725159795,0.04060110828632349,-0.0019985393280122347,-0.0009217432255151375,0.0027494556735515154,0.0035218285762114066
15455513,-0.3823840022087097,-0.1567834168672561,0.2570518875122083,-0.030277290468158424,-0.015222608722436698,0.04084916335777277,-0.0020277569133140077,-0.000936433042932289,0.002788875116191766,0.0035730280375476787
15456472,-0.4631693363189697,0.0323141403496265,0.41981929779052685,-0.030721469861688316,-0.015191619461841405,0.04125177006435388,-0.0020572188029113667,-0.0009510018059961948,0.002828435563683481,0.0036244449748850643
15457437,-0.5415610671043396,0.1208788231015205,0.36775726318359325,-0.031244076291444003,-0.015074971397548438,0.04160665582332605,-0.0020873693365326103,-0.0009655491533948291,0.0028685859865529907,0.003676707967321617
15458402,-0.5487419962882996,-0.0496680289506912,0.22713130950927507,-0.031773612317862215,-0.015122901045485856,0.0418258375370025,-0.002118030872419347,-0.000980142752903723,0.002908947919776198,0.00372943864308845
15459364,-0.4751375317573547,0.0179523006081581,0.2145647430419917,-0.03223069462341279,-0.015105630932300808,0.042032248819808896,-0.0021490368006470703,-0.0009946743698605962,0.0029493829431408544,0.0037824061148802064
15460335,-0.3159604966640472,-0.1160915419459343,0.3007358932495112,-0.03253749226567358,-0.01521835581953031,0.04232426337215417,-0.0021806307056370395,-0.0010094513933613602,0.0029904798028752163,0.0038362888109904963
15461304,-0.0724076107144355,-0.2166244238615036,0.41682666778564403,-0.03260765524045587,-0.015428264886252107,0.04272816841323846,-0.0022122275235650414,-0.0010244013820361385,0.0030318833980676444,0.003890458295241638
15462269,-0.2142307758331298,-0.0981392413377761,0.3940872573852534,-0.03281438793913484,-0.01552296925414306,0.04310846261661523,-0.0022438934079263063,-0.0010393810473663864,0.0030734830644926782,0.003944828099611298
