,gyro_freq,gyro_fourier_x,gyro_fourier_y,gyro_fourier_z
0,0.0,144.29095707461232,171.88220237567992,59.71268794592439
1,0.20575505108074899,0.25461733514954893,0.3907701388265238,0.30132442212571175
2,0.41151010216149797,0.057357653849088114,0.10303630017588783,0.028464940395791283
3,0.617265153242247,0.1139470395930645,0.14694686175240634,0.1362489440509634
4,0.8230202043229959,0.061860016661862645,0.07143510238715406,0.2301034145232977
5,1.0287752554037448,0.2949410116774179,0.2395528826289935,0.03751019703838202
6,1.234530306484494,0.225184537266616,0.39890038739086947,0.07417543490227557
7,1.440285357565243,0.1317067694334041,0.30845326220521585,0.2752651109737026
8,1.6460404086459919,0.0470070871946758,0.21699414144118756,0.251191503153255
9,1.8517954597267408,0.10534888709474048,0.4225543089663594,0.3218076478837129
10,2.0575505108074896,0.22401920813141127,0.2177738668674961,0.15907934481977115
11,2.263305561888239,0.11083331116608879,0.02433260389012404,0.19885276661563758
12,2.469060612968988,0.12804889377567574,0.38050769669158524,0.2568125653152703
13,2.6748156640497367,0.13236686742883944,0.17656937384867913,0.19201144355952973
14,2.880570715130486,0.17496326995705938,0.13277791410839862,0.054477128614847936
15,3.086325766211235,0.1032362236374986,0.16050113513752645,0.09117897655932006
16,3.2920808172919838,0.12610225883837572,0.06939466711497598,0.04163725179063365
17,3.4978358683727326,0.11094325210598048,0.10147694375644235,0.010454305905807842
18,3.7035909194534815,0.15314555163371188,0.03850925179507838,0.043730297005996524
19,3.909345970534231,0.050035330020005285,0.16584595613751285,0.18037781187944055
20,4.115101021614979,0.1660173189819516,0.22989914533274078,0.11799668377890964
21,4.320856072695729,0.13665180844434602,0.25491575478543044,0.09429033629801892
22,4.526611123776478,0.11137225486748056,0.098039203832529,0.017008888852660126
23,4.732366174857226,0.034345584356553494,0.03632078348652335,0.08621155967646009
24,4.938121225937976,0.06251235720235769,0.06216177438756437,0.0865836509070869
25,5.143876277018725,0.026952152289003755,0.0644500630696276,0.1465863218140893
26,5.349631328099473,0.030464759846562953,0.08353878497871282,0.02787172822311397
27,5.555386379180223,0.05251864654584433,0.035486028900707775,0.10538350852478623
28,5.761141430260972,0.08208294257015407,0.10457357952873174,0.0475495910728685
29,5.9668964813417205,0.08240170856604943,0.14470432184528273,0.16853658129111965
30,6.17265153242247,0.04749424822310778,0.13433881778660103,0.06280163297141154
31,6.378406583503218,0.043704923370689416,0.06568429738954894,0.05700359235524876
32,6.5841616345839675,0.029886359692860128,0.044796799910193606,0.057331304886015476
33,6.789916685664717,0.06347406652581158,0.10452899508823878,0.09851714164299254
34,6.995671736745465,0.049404873105049554,0.15889571319722537,0.11974824430267947
35,7.201426787826215,0.07766318011948964,0.09861470245079047,0.040232478138297265
36,7.407181838906963,0.024834276250016916,0.03810549434588403,0.0915303379960613
37,7.612936889987712,0.0151932723471863,0.04121282094637438,0.05449915181598407
38,7.818691941068462,0.015092171568974546,0.043182393926719645,0.059815386344816666
39,8.02444699214921,0.03374910669088288,0.07148058408800141,0.04987058926795843
40,8.230202043229959,0.025533629819596785,0.01907180181555543,0.053512710460101774
41,8.435957094310709,0.06619181064042755,0.030911864879147263,0.014485417499036934
42,8.641712145391457,0.0664473745989446,0.14248533272720618,0.06486080620928604
43,8.847467196472206,0.06396220069929288,0.07254484922390367,0.03571039789194804
44,9.053222247552956,0.016182253766173268,0.08307700821372345,0.06880441004249206
45,9.258977298633704,0.07083550643718065,0.0340351261204296,0.03072867845553158
46,9.464732349714453,0.05091390621727753,0.026170937872878417,0.008394445626240326
47,9.670487400795203,0.04220337890217719,0.03534663615674225,0.008091300183750932
48,9.876242451875951,0.018433280635187697,0.047996301551806474,0.031049615318800884
49,10.0819975029567,0.05532544561520519,0.025838483802970665,0.030475843158367273
50,10.28775255403745,0.05232374842962568,0.06076386652230603,0.05643431407416474
51,10.493507605118198,0.038117561725412544,0.08283411535091012,0.05122889128422519
52,10.699262656198947,0.02250374867381464,0.006336528173523901,0.04750413065465623
53,10.905017707279697,0.05561005538234889,0.04336716683621618,0.020063713183173935
54,11.110772758360445,0.03731471708465621,0.07522517856037099,0.059578183719271274
55,11.316527809441194,0.02441981389756965,0.0416357128877282,0.019861212663671163
56,11.522282860521944,0.007243655256370776,0.03789046093110978,0.04568905238569887
57,11.728037911602692,0.0155417506233939,0.03778365049780181,0.010523479878931536
58,11.933792962683441,0.031206645480599832,0.02074106888189128,0.010457278940478341
59,12.13954801376419,0.016192958398564175,0.015303638435766919,0.02318582413985666
60,12.34530306484494,0.018103380040412235,0.018118905162999816,0.0173270055810928
61,12.551058115925688,0.012873943286739865,0.01613784271515144,0.011966085664252281
62,12.756813167006436,0.007580366460987134,0.007006901668033232,0.011462847036802445
63,12.962568218087187,0.01175196041348604,0.011511404228461797,0.014444812042228828
64,13.168323269167935,0.009305114074545805,0.004528216024936976,0.00586085196931728
65,13.374078320248683,0.008583477166070577,0.010906861291671385,0.009627796250769975
66,13.579833371329434,0.015271854354735444,0.012547027366542536,0.010719187729978897
67,13.785588422410182,0.007254825385517098,0.005173719619744218,0.020895317838146066
68,13.99134347349093,0.023363810324416825,0.023331019165284173,0.014798886255811623
69,14.19709852457168,0.015642909196835763,0.024001211256191483,0.017788702372714082
70,14.40285357565243,0.011906035723547446,0.031068841390157986,0.019533149344425925
71,14.608608626733178,0.008237442847896452,0.031058868798952623,0.027799819472934886
72,14.814363677813926,0.016468539507411128,0.056935601185075416,0.03514669071204977
73,15.020118728894676,0.03855615370668569,0.044635198730452706,0.02173719339393703
74,15.225873779975425,0.011235923874903379,0.0073703023956270776,0.03572390927680812
75,15.431628831056173,0.020454873775473864,0.06988107472234098,0.03738278695367253
76,15.637383882136923,0.01986266467774261,0.031126373403793206,0.02791355556333459
77,15.843138933217672,0.0322767657966496,0.045415705074128274,0.007223547307110452
78,16.04889398429842,0.03067033222711764,0.017502482661797703,0.01953059679380734
79,16.25464903537917,0.02055915826776471,0.0017392654349458676,0.019113200161148897
80,16.460404086459917,0.022971291658319876,0.014414248043719328,0.012571544437476575
81,16.666159137540667,0.03665604752226357,0.013541924797701867,0.012173124980334024
82,16.871914188621417,0.018619896482901712,0.040813039975712215,0.031200896792782394
83,17.077669239702164,0.05417577995136645,0.08413987169552832,0.029501759787127393
84,17.283424290782914,0.04085790705807345,0.03353027276875181,0.024254127975215426
85,17.489179341863665,0.018106423803925395,0.019963785632839307,0.010402163817560836
86,17.69493439294441,0.01569869693940094,0.019241987943048846,0.015153608331526307
87,17.90068944402516,0.028944119079603158,0.021017455993323112,0.012632319313073908
88,18.10644449510591,0.021431436295765306,0.0386748436672545,0.04425109791547139
89,18.31219954618666,0.024892401246104732,0.012026518901828397,0.02152645396951979
90,18.51795459726741,0.022225848502362457,0.02532172936123368,0.026278782835702202
91,18.72370964834816,0.013389341221486236,0.022630001278159506,0.0251823608168585
92,18.929464699428905,0.026651521894590306,0.04130248774554464,0.04910638672348292
93,19.135219750509656,0.018257117972146044,0.052497232134728414,0.01444864743839263
94,19.340974801590406,0.02857534955700562,0.022668310471505766,0.025875604659352507
95,19.546729852671152,0.008529176677675403,0.024446095888543583,0.009076021972548833
96,19.752484903751903,0.01522565346202888,0.020930446614492584,0.0412861311857735
97,19.958239954832653,0.015137758365194915,0.04700812345751733,0.03851752164900822
98,20.1639950059134,0.03644680232061406,0.029564206636846203,0.016220156811176115
99,20.36975005699415,0.014090125283701078,0.014628423052360558,0.025187914570486313
100,20.5755051080749,0.008522068277380671,0.020229025667245822,0.02621045395435491
101,20.781260159155647,0.009764811604806642,0.005390280381493813,0.016506038212512973
102,20.987015210236397,0.004454515457066702,0.02581607218313524,0.023523450701458736
103,21.192770261317147,0.005227299849257801,0.011441114054646505,0.02125498215181918
104,21.398525312397894,0.039795734665237385,0.019039766465316063,0.014460746879216554
105,21.604280363478644,0.02296923514686124,0.06629475981144342,0.02588691898107198
106,21.810035414559394,0.011498475300149849,0.004540365860381405,0.010074890791686476
107,22.01579046564014,0.0125976476199445,0.022373348898769782,0.02551200475292456
108,22.22154551672089,0.020986616901183964,0.013343818394685535,0.017577011021034896
109,22.42730056780164,0.011694595100513074,0.007884520700088058,0.007806904750459348
110,22.633055618882388,0.02755271998012452,0.017932469318057923,0.005319245056703719
111,22.838810669963138,0.011340594811779155,0.028663628353372203,0.006389862387243942
