,time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
26,17438700,0.1232724636793136,-0.0712107941508293,10.095775604248049,0.004984586612954735,-0.002957014348153024,0.30988011369228363,7.923867889008947e-05,-4.832778104620602e-05,0.004936225396923297,0.0049370978835631425
27,17439904,0.1507993191480636,-0.0700139701366424,10.13527011871338,0.0051661489932090035,-0.0030413111681975415,0.32208297891521454,8.54587222779131e-05,-5.198951969271586e-05,0.005324013303537215,0.00532495293496689
28,17441123,0.1472088545560836,-0.0682187378406524,10.074831008911133,0.005345596586912869,-0.003124469809625297,0.3343641979150772,9.197500451735989e-05,-5.57982483906491e-05,0.005731603260795694,0.005732612736365789
29,17442349,0.2004673480987548,-0.1035249307751655,10.065855026245115,0.005591369555681943,-0.00325139137475565,0.34670493617725373,9.883002359262595e-05,-5.978445421609952e-05,0.006156663512549007,0.006157746922477532
30,17443515,0.1561850160360336,-0.1274613291025161,10.07183837890625,0.005773481284379958,-0.0034000112844891836,0.3584486997270584,0.00010556190277021298,-6.374886737381391e-05,0.006574614696430757,0.006575771106108485
31,17444701,0.1531929671764373,-0.0867694541811943,10.08021640777588,0.005955168143451213,-0.00350291985714808,0.37040383638668056,0.00011262473218834612,-6.790333032439154e-05,0.00701391364638536,0.007015146458308651
32,17445753,0.1274613291025161,-0.1196819990873336,10.116121292114258,0.00608925746166706,-0.003628825320187955,0.38104599598598476,0.00011903063103801987,-7.172085456122927e-05,0.007414774034162616,0.007416076196331619
33,17447028,0.1268629282712936,-0.0736044272780418,10.123900413513184,0.0062510076952129595,-0.0037226709649674583,0.39395396901321406,0.0001270006658494164,-7.646726004156278e-05,0.007917065344654464,0.007918453136977775
34,17448243,0.1484056860208511,-0.111304260790348,10.131081581115724,0.006431320603728294,-0.003857905641827731,0.40626323313426965,0.00013481472038294628,-8.115461539638347e-05,0.008410675172912602,0.008412147047257347
35,17449422,0.1729404926300048,-0.0915567278861999,10.111333847045898,0.006635217444539069,-0.003965851024005561,0.41818449573993677,0.00014263764175005784,-8.583035375368602e-05,0.008903714693389988,0.00890527078127096
36,17450629,0.2124355584383011,-0.0993360579013824,10.070043563842772,0.006891627163574099,-0.004085749645892529,0.430339038321495,0.00015095583573649176,-9.076185357627831e-05,0.009423133912644032,0.009424780003481754
37,17451807,0.1071153879165649,-0.0879662707448005,10.172969818115234,0.0070178090905398125,-0.004189373912829904,0.44232279676723474,0.00015922281484514767,-9.569693604559193e-05,0.009944190167235835,0.009945925190271923
38,17453004,0.1298549771308899,-0.0933519601821899,10.123302459716797,0.007173245498165488,-0.004301116209167986,0.45444038981151574,0.00016780918970645177,-0.00010084537214796601,0.010488155313840218,0.010489982440427077
39,17454173,0.2118371427059173,-0.0652266889810562,10.110735893249512,0.007420883117988705,-0.00437736620858684,0.4662598400707244,0.00017648420207138057,-0.00010596251324580402,0.011033213066882895,0.011035133225613074
40,17455351,0.1490040868520736,-0.062833048403263,9.993447303771973,0.007596409932300448,-0.004451383539605884,0.47803212099456777,0.0001854327729716305,-0.00011120624305545976,0.011596334905414497,0.01159835054567334
41,17456526,0.2710797190666199,-0.0736044272780418,10.118515014648438,0.007914928602203726,-0.004537868741657583,0.48992137613677966,0.00019473281407921987,-0.00011653823882690742,0.012171992522375212,0.01217410793424907
42,17457718,0.1531929671764373,-0.1238708719611167,10.061665534973145,0.008097534619078039,-0.004685522821035234,0.5019148814544676,0.0002043850753451609,-0.00012212338202958141,0.012770275061068937,0.01277249437325464
43,17458902,0.1992705315351486,-0.0688171535730362,10.056879043579102,0.008333470928415654,-0.004767002330865708,0.5138222262420653,0.00021425190492440504,-0.00012776751278932642,0.013378640576939542,0.013380966037735142
44,17460103,0.1543897837400436,-0.0897615030407905,10.119711875915527,0.008518893058687447,-0.004874805896017698,0.5259760002050399,0.00022448309548788866,-0.00013362215467044368,0.014010337753185794,0.014012773155186727
45,17461312,0.1759325414896011,-0.1603738814592361,10.12928581237793,0.008731595501348374,-0.0050686979187019145,0.5382223067522048,0.00023503959444901886,-0.0001397502104541543,0.01466104852204921,0.014663598381644325
46,17462512,0.1478072702884674,-0.111304260790348,10.081413269042969,0.008908964225694534,-0.005202263031650332,0.5503200026750564,0.0002457303515198523,-0.0001459929260921347,0.015321432525259278,0.015324098406307626
47,17463692,0.1645627468824386,-0.1190835908055305,10.091586112976074,0.009103148267015812,-0.005342781668800858,0.5622280742883682,0.00025647206647493097,-0.00015229740846131972,0.01598486165291955,0.01598764443201324
48,17464883,0.1388311237096786,-0.0448807515203952,10.143049240112305,0.00926849613535404,-0.005396234643861649,0.574308445933342,0.0002675108453721376,-0.00015872432392215893,0.01666886301202616,0.01667176504084346
49,17466074,0.1442168056964874,-0.0544553101062774,10.12928581237793,0.009440258350938556,-0.005461090918198225,0.5863724253358841,0.00027875419306810543,-0.000165228483205733,0.017367232570601198,0.017370255366953205
50,17467272,0.2100419104099273,-0.0736044272780418,10.114924430847168,0.00969188855960965,-0.005549269022077319,0.598490104804039,0.0002903650755625178,-0.00017187650749418164,0.018084223716156436,0.018087371307819435
51,17468330,0.1998689472675323,-0.1023281142115593,10.103554725646973,0.009903349905818698,-0.005657532166913149,0.6091796657037735,0.00030084281976287396,-0.00017786217652677574,0.018728735802471027,0.018731996319527766
52,17469308,0.1914912015199661,-0.1190835908055305,10.138262748718262,0.010090628300905225,-0.0057739959187209575,0.61909488667202,0.00031071145424115925,-0.00018350914453528483,0.019334210601636263,0.01933757784217943
53,17470461,0.2148291915655136,-0.0921551436185836,10.097570419311523,0.010338326358780263,-0.005880250799313184,0.6307373853654862,0.0003226315445328329,-0.00019028907370689292,0.02006145080696267,0.02006494728438834
54,17471670,0.1687516272068023,-0.1083122119307518,10.087995529174805,0.010542347076073287,-0.006011200263537463,0.6429337719602585,0.00033537724214780553,-0.00019755661482550972,0.020838757737262622,0.020842392629996556
55,17472855,0.1567834168672561,-0.1154931336641311,10.119711875915527,0.010728135425060986,-0.006148059626929459,0.6549256305332184,0.0003480900826265028,-0.00020484206548342112,0.021614844609444486,0.021618617774220576
56,17474080,0.1478072702884674,-0.0442823395133018,10.131081581115724,0.01090919933116436,-0.006202305492833253,0.6673362054700852,0.0003614538518071792,-0.00021243988971214185,0.02243233146114534,0.022436249115581203
57,17475275,0.1902943849563598,-0.0831789895892143,10.1879301071167,0.011136601121187209,-0.006301704385392365,0.6795107819480897,0.0003747620901469979,-0.00021997042645268574,0.02324434684557331,0.023248408416277424
58,17476483,0.1813182383775711,-0.1376343071460724,10.12689208984375,0.011355633553147315,-0.00646796662842482,0.691744067592621,0.00038847969547919984,-0.00022778373013982293,0.024079973679225194,0.024084184318628982
59,17477665,0.1406263560056686,-0.1125010848045349,10.07423210144043,0.011521853905946015,-0.006600942910663781,0.7036518099365235,0.000402098526796028,-0.00023558604466022753,0.024911690118570164,0.024916048815439348
60,17478834,0.1819166392087936,-0.1388311237096786,10.115522384643556,0.011734514457181095,-0.006763236494280395,0.7154768556041718,0.0004158161741964727,-0.00024349226812204133,0.025748082562771443,0.025752591078077047
61,17480018,0.1819166392087936,-0.1089106202125549,10.131081581115724,0.011949903758004306,-0.00689218666861206,0.7274720561962129,0.0004299648602459498,-0.000251652617137678,0.02660940947730776,0.026614072810297085
62,17481227,0.2387655973434448,-0.1256660968065261,10.094578742980955,0.012238571365192531,-0.00704411697965115,0.7396764018964769,0.00044476129302646757,-0.0002601689545660762,0.0275036782472006,0.027508504459861683
63,17482421,0.0359046012163162,-0.0724076107144355,10.162796974182127,0.012281441459044813,-0.007130571666844185,0.7518107814836503,0.00045942533412856706,-0.0002686828571362882,0.028401340320292078,0.028406326656299764
64,17483614,0.1884991526603698,-0.0999344736337661,10.098767280578612,0.012506320948168633,-0.007249793493889268,0.7638586108493806,0.0004743453750197322,-0.0002773318607744981,0.02931262364303539,0.029317773130543876
65,17484790,0.1849086880683899,-0.0843758136034011,10.093381881713867,0.01272377356533706,-0.007349019450686868,0.775728427942276,0.0004893085327325686,-0.00028597430764850583,0.030224880274295506,0.030230193379142276
66,17486008,0.1669563949108123,-0.0748012512922287,10.094578742980955,0.012927126454338429,-0.007440127374760803,0.7880236248512268,0.0005050537727539528,-0.0002950363827909645,0.0311846930493643,0.03119017804315348
67,17487239,0.1950816661119461,-0.0502664409577846,10.08261013031006,0.013167271985322235,-0.0075020053635798355,0.8004353179216385,0.0005212626845678845,-0.0003042713513935313,0.03217002892572584,0.03217569046537524
68,17488393,0.1693500280380249,-0.1400279402732849,10.0778226852417,0.013362701917678115,-0.007663597606655206,0.8120651253004074,0.000536683242580885,-0.0003131151430316114,0.033107152080322506,0.03311298218018525
69,17489702,0.1358390748500824,-0.0771948918700218,10.113128662109377,0.013540515266656873,-0.007764645720113065,0.8253032107191086,0.0005544077770649388,-0.00032327906427923937,0.03418747398315382,0.03419349725730742
70,17490913,0.1609722971916198,-0.0873678624629974,10.044910430908203,0.013735452718555925,-0.007870448201555755,0.8374675972509384,0.00057104141030711,-0.00033281017705132337,0.03520164724342471,0.035207851674828795
71,17492097,0.1890975683927536,-0.1328470259904861,10.125696182250977,0.013959344239532946,-0.008027739080328491,0.8494564215307236,0.000587569273886717,-0.0003423150201224323,0.03620740364651708,0.036213788755754844
72,17493281,0.1310517936944961,-0.0538569018244743,10.147836685180664,0.014114509563267229,-0.008091505652088668,0.8614714601659775,0.0006042808532096255,-0.0003518953628145053,0.0372273858553536,0.03723395282963263
73,17494457,0.1466104537248611,-0.0885646790266037,10.10654640197754,0.014286923456847666,-0.008195657714623954,0.8733567587347031,0.0006210822751948783,-0.00036153345628690305,0.03825445340362561,0.0382612029978507
74,17495648,0.1962784826755523,-0.0999344736337661,10.136466979980469,0.014520691129714249,-0.008314679672721769,0.8854292909078598,0.0006383764183303679,-0.00037143623977711467,0.039308999689096874,0.039315937555768884
75,17496813,0.0287236794829368,-0.0592425912618637,10.074831008911133,0.01455415421631187,-0.00838369729154184,0.8971664690332413,0.0006553320079923712,-0.0003812032471217609,0.0403541986255206,0.0403613196348222
76,17497990,0.1663579791784286,-0.093950368463993,10.099365234375,0.01474995755780488,-0.00849427687522396,0.9090534219141007,0.0006726927080379075,-0.00039120101100389954,0.0414241545031135,0.041431463044506116
77,17499166,0.1178867742419242,-0.1119026690721511,10.113128662109377,0.014888592404313382,-0.00862587441405281,0.9209464612207413,0.00069020169270538,-0.00040134503931482565,0.04250718754150909,0.04251468509710758
78,17500370,0.1843102872371673,-0.095745600759983,10.061067581176758,0.015110501990146932,-0.00874115211736783,0.9330599865884781,0.000708394737101517,-0.0004118693864641365,0.04363059176536162,0.043638285911464264
79,17501547,0.1436184048652649,-0.0945487841963768,10.136466979980469,0.015279540852673348,-0.008852436036366965,0.9449906082239151,0.0007263787566851135,-0.0004222887036789404,0.044742845711241166,0.044750734029592745
80,17502727,0.2136323750019073,-0.0987376496195793,10.070642471313477,0.0155316270551756,-0.008968946462918069,0.956873966340065,0.0007447060766102207,-0.00043287206050518376,0.045871956991522446,0.04588004363111909
81,17503903,0.1777277737855911,-0.1178867742419242,10.055083274841309,0.015740634917147455,-0.009107581309426571,0.9686987442712784,0.000763217063272786,-0.0004435825761250694,0.04701114671478547,0.04701943408024598
82,17505103,0.1819166392087936,-0.0706123784184455,10.142451286315918,0.015958934884198007,-0.009192316163528705,0.9808696858148576,0.0007823677851338237,-0.00045461335552130384,0.0481881903377633,0.04819668516280697
83,17506287,0.1394295245409011,-0.1017296984791755,10.062862396240234,0.016124019441254436,-0.00931276412652805,0.992784114892006,0.0008014586241522689,-0.00046563966824711303,0.049363646729795436,0.04937234828009416
84,17507480,0.1855071038007736,-0.1089106202125549,10.086200714111328,0.01634532941608876,-0.009442694496441627,1.0048169523439408,0.0008209586021456629,-0.0004769048027813679,0.050562393353941755,0.05057130641872016
85,17508670,0.1442168056964874,-0.0382982417941093,10.149632453918455,0.01651694741486758,-0.009488269404176616,1.0168950149641036,0.0008406137695693553,-0.0004881958433723381,0.05177249842174904,0.051781623762886024
86,17509862,0.1196819990873336,-0.1053201630711555,10.078421592712402,0.01665960835777968,-0.009613811038557433,1.0289084935026167,0.0008604720227318287,-0.0004996555061302986,0.052998957346004155,0.05300829696840183
87,17511052,0.1645627468824386,-0.0610378198325634,10.151427268981934,0.01685543802656978,-0.009686446044158184,1.0409886919527052,0.0008805299939834468,-0.0005111823769228468,0.054237733889427875,0.0542472894986761
88,17512247,0.2597099542617798,-0.0610378198325634,10.155017852783203,0.01716579142191261,-0.009759386238858097,1.0531239382867812,0.0009010431147326324,-0.0005228448434782822,0.05549621699568058,0.05550599378676708
89,17513431,0.1896959692239761,-0.0921551436185836,10.087397575378418,0.017390391449473797,-0.0098684979289025,1.0650674170160292,0.0009216333382088093,-0.0005345291450261027,0.05675725681742756,0.056767255798183584
90,17514627,0.0873678624629974,-0.0736044272780418,10.052091598510742,0.017494883412979542,-0.009956528823927039,1.077089718567848,0.0009425572187707329,-0.0005464371534995195,0.058045456120834706,0.05805568003175166
91,17515812,0.1442168056964874,-0.0963440090417862,10.044910430908203,0.01766578032772988,-0.010070696474641556,1.0889929374284744,0.0009634911684590928,-0.0005583709288219697,0.059335912751687446,0.05934636160205373
92,17516999,0.2028609961271286,-0.1268629282712936,10.128687858581545,0.017906576330132783,-0.01022128277049958,1.1010156899166106,0.0009847462745629604,-0.0005705035914705527,0.06064281837561846,0.060653496355209356
93,17518174,0.1825150549411773,-0.064628280699253,10.087397575378418,0.018121031519688666,-0.010297221000321204,1.1128683820676801,0.0010060384865985946,-0.0005826028261459302,0.06195043872454799,0.06196134599614122
94,17519367,0.1484056860208511,-0.0430855192244052,10.153820991516112,0.01829807950311154,-0.01034862202475592,1.1249818905105589,0.0010278680954458068,-0.000594948732221464,0.06329254211992709,0.06330368365915487
95,17520578,0.1190835908055305,-0.1083122119307518,10.095775604248049,0.01844228973157704,-0.01047978811340406,1.1372078747673033,0.0010502017083107466,-0.0006076397556267964,0.06466970085627029,0.06468108192153439
96,17521778,0.1753341257572174,-0.080186940729618,10.041918754577637,0.0186526906824857,-0.010576012442279603,1.1492581772727966,0.0010725849371297294,-0.0006203309705575319,0.06604881066899765,0.06606043172542463
97,17522935,0.2064514458179474,-0.1065169796347618,10.166986465454102,0.018891555005297066,-0.010699252587717022,1.161021380613327,0.001094442466270858,-0.0006327100058015205,0.06739211240636726,0.06740396828715546
98,17524136,0.1172883585095405,-0.0999344736337661,10.102357864379885,0.019032418323867022,-0.010819273890551175,1.1731543124084471,0.0011173004006778224,-0.0006457039537440724,0.0688010707355698,0.06881317190874227
99,17525328,0.1280597448348999,-0.1035249307751655,10.0778226852417,0.019185065539710222,-0.010942675608035173,1.1851670770492553,0.001140168998801157,-0.0006587476230688503,0.07021378989141251,0.07022613633606899
100,17526525,0.1472088545560836,-0.1089106202125549,10.102357864379885,0.019361274538613853,-0.011073041620429602,1.197259599412918,0.0011633444444238779,-0.0006720020538885045,0.07164690963190977,0.07165950472100575
101,17527707,0.1681532114744186,0.0221411697566509,10.180749893188477,0.019560031634576616,-0.01104687075777724,1.2092932457866667,0.0011864644018159474,-0.0006850594551241972,0.07307629424842961,0.07308913589116305
102,17528906,0.1238708719611167,-0.0945487841963768,10.116121292114258,0.019708552810057994,-0.011160234750028697,1.2214224752159117,0.001210094956635207,-0.0006984405765894816,0.07454077979621349,0.0745538731500295
103,17530104,0.2016641795635223,-0.1107058525085449,10.111932754516602,0.019950146497175095,-0.011292860361333933,1.2335365706558226,0.0012339952321388226,-0.0007119694233023596,0.07601855660785917,0.07603190510196985
104,17531291,0.1448152214288711,-0.1460120379924774,10.043115615844728,0.020122042165011164,-0.011466176650431004,1.2454577488918304,0.0012578800961886908,-0.0007255797749864212,0.07749691495579376,0.07751051900233792
105,17532480,0.1089106202125549,-0.1328470259904861,10.141852378845217,0.020251536892443894,-0.011624131764333691,1.2575164113702773,0.0012819591735538066,-0.000739400867654214,0.07899210196891303,0.07900596373966272
106,17533672,0.1615706980228424,-0.0909583196043968,10.025761604309082,0.02044412916448712,-0.011732554081302133,1.2694671192026137,0.0013063285755178752,-0.0007533860721191261,0.08050530677500255,0.08051942935626251
107,17534876,0.1310517936944961,-0.0879662707448005,10.081413269042969,0.020601915524095293,-0.011838465471278873,1.2816051407785414,0.0013311332818088859,-0.0007676395845465458,0.08204835936449992,0.08206274709484093
108,17536078,0.1944832503795623,-0.0813837572932243,10.16040325164795,0.020835684391051528,-0.01193628874754533,1.2938179454870222,0.0013561777744469298,-0.0007819870036210953,0.08360352853497532,0.08361818405902013
109,17537261,0.1436184048652649,-0.1208788231015205,10.150230407714844,0.021005584964007135,-0.012079288395274428,1.305825668059349,0.0013810273814593504,-0.000796276801792705,0.08514832030028953,0.08516324173805336
110,17538454,0.1693500280380249,-0.0748012512922287,10.061665534973145,0.0212076195474565,-0.012168526288066058,1.317829235042572,0.001406328071579466,-0.0008107938536543678,0.08672049057769532,0.08673568257271155
111,17539648,0.1693500280380249,-0.1250676959753036,10.096972465515137,0.021409823480933902,-0.012317857117060571,1.329885020166397,0.001431891400815701,-0.0008255013750521381,0.088308373291774,0.08832383913159146
112,17540834,0.1178867742419242,-0.1005328819155693,10.064059257507324,0.021549637195184823,-0.012437089115012435,1.3418209944458006,0.0014574492705291902,-0.0008402517627425428,0.08989977299118672,0.0899155123728262
113,17542036,0.2040578126907348,-0.0017952299676835,10.116121292114258,0.021794914686039085,-0.012439246981433592,1.353980572238922,0.0014836467579818092,-0.000855203737614226,0.09152725763901791,0.09154327649835602
114,17543284,0.1507993191480636,-0.0915567278861999,10.062264442443848,0.02198311223633587,-0.01255350977783557,1.366538278263092,0.0015110816820527563,-0.0008708705178169648,0.09323269741029025,0.09324900884034844
115,17544542,0.1196819990873336,-0.1190835908055305,10.098169326782228,0.022133672191187736,-0.012703316935068926,1.379241775276184,0.0015389258416692705,-0.0008868512905212815,0.09496778356358769,0.0949843919438246
116,17545716,0.1280597448348999,-0.010172969661653,10.129884719848633,0.022284014331623907,-0.012715260001451706,1.3911342599372865,0.001565087274494597,-0.0009017790057629858,0.09660097518475406,0.09661786123795894
117,17546897,0.1364374756813049,-0.095745600759983,10.133475303649902,0.02244514699040353,-0.012828335555949246,1.403101894270897,0.0015915949930902634,-0.0009169292700545619,0.098258038521888,0.09827520576461357
118,17547971,0.1549881845712661,-0.0807853490114212,10.15561580657959,0.022611604300633067,-0.012915099020787513,1.4140090256471636,0.0016158798561091434,-0.0009308000864028876,0.09977668421543305,0.09979410889194049
119,17549273,0.1041233390569686,-0.0831789895892143,10.103554725646973,0.02274717288808524,-0.01302339806523267,1.427163853899956,0.0016454966752094304,-0.0009477565506838206,0.1016348515532108,0.10165258949987788
120,17550506,0.2166244238615036,-0.080186940729618,10.079618453979492,0.023014270802706474,-0.01312226856315229,1.4395920234537127,0.0016738732711091674,-0.0009639363078221874,0.10340986851812922,0.10342790692975491
121,17551680,0.1472088545560836,-0.062833048403263,10.081413269042969,0.023187093997955315,-0.01319603456197772,1.4514276026315691,0.001701094919462767,-0.0009794284523979492,0.10511384452361869,0.10513217069267557
122,17552901,0.1591770648956298,-0.1035249307751655,10.23819637298584,0.02338144919419288,-0.013322438502454197,1.4639284404029849,0.0017296436689288766,-0.0009956951498094459,0.10690130114935073,0.10691992921563778
123,17554101,0.1244692802429199,-0.0730060189962387,10.141852378845217,0.023530812330484385,-0.013410045725249684,1.4760986632575992,0.0017578806437254578,-0.0010117872046797455,0.10867261954525985,0.10869154565344046
124,17555301,0.1938848495483398,-0.0867694541811943,10.111932754516602,0.02376347414994239,-0.013514169070267116,1.4882329825630192,0.0017863968127053887,-0.001028004207564066,0.11045849912433547,0.11047772642041487
125,17556479,0.1573818325996399,-0.1442168056964874,10.110136985778809,0.023948869948744768,-0.013684056467377578,1.5001427239322667,0.00181460858150501,-0.001044124026082637,0.11222566725312769,0.11224519316966608
126,17557675,0.1537913680076599,-0.080186940729618,10.013195037841797,0.02413280442488193,-0.0137799600484902,1.5121185051975254,0.0018434714155971688,-0.0010606048583006312,0.11403416098534393,0.11405399221928582
127,17558854,0.1142963096499443,-0.0825805813074112,10.162796974182127,0.024267559773959214,-0.013877322553851639,1.5241004428300862,0.0018720828685706667,-0.0010769662215916224,0.1158310754074406,0.11585120880057073
128,17560070,0.1645627468824386,-0.0933519601821899,10.064658164978027,0.02446766807416826,-0.013990838537433182,1.5363390671586994,0.0019018355529488553,-0.001093979081253141,0.11769926371310557,0.11771971137964896
129,17561252,0.1567834168672561,0.0,10.05029582977295,0.024652986072905357,-0.013990838537433182,1.548218516829491,0.0019309753824870294,-0.001110516252404387,0.11952925799999803,0.11955001225556072
130,17562461,0.2016641795635223,-0.0867694541811943,10.156214714050291,0.024896798065997656,-0.014095742807538246,1.5604973804187778,0.0019610756113488206,-0.0011275580054587008,0.12141589933292433,0.1214369705461723
131,17563643,0.1992705315351486,-0.0305189099162817,10.01798152923584,0.025132335834272202,-0.01413181615905929,1.5723386345863346,0.0019907820323049304,-0.001144261812158709,0.12327440359900538,0.12329578715789677
132,17564836,0.1394295245409011,-0.1292565613985061,10.04670524597168,0.025298675257049496,-0.014286019236807708,1.5843243539447789,0.0020209633518865904,-0.0011613050331082204,0.1251645025532615,0.12518620379920065
133,17566044,0.1705468446016311,-0.1286581456661224,10.23939323425293,0.025504695845328267,-0.014441438276772384,1.5966935409717564,0.002051773024467747,-0.0011787502905465615,0.12709330835075539,0.12711533444998516
134,17567263,0.2076482772827148,-0.0706123784184455,10.02037525177002,0.025757819095335897,-0.014527514766064469,1.608908378403664,0.0020831718059449614,-0.001196459331046394,0.12905456766402945,0.1290769249504089
135,17568450,0.1837118715047836,-0.0963440090417862,10.07662582397461,0.025975885086812076,-0.014641875104797069,1.620869333256722,0.002114005181543007,-0.0012138392367957882,0.1309785395626052,0.1310012223208368
136,17569646,0.1711452603340149,-0.0855726301670074,10.039525032043455,0.026180574818171556,-0.01474421997047681,1.6328766051950458,0.0021453171490255405,-0.0012314733238804785,0.13293145998241845,0.13295447328042276
