733 1 0 0 0 0 0
812 0 0 0 0 0 0
937 1 0 0 0 0 0
1015 0 0 0 0 0 0
1140 1 0 0 0 0 0
1219 0 0 0 0 0 0
1343 1 0 0 0 0 0
1421 0 0 0 0 0 0
1546 1 0 0 0 0 0
1625 0 0 0 0 0 0
1749 1 0 0 0 0 0
1828 0 0 0 0 0 0
1953 1 0 0 0 0 0
2031 0 0 0 0 0 0
2156 1 0 0 0 0 0
2235 0 0 0 0 0 0
2360 1 0 0 0 0 0
2438 0 0 0 0 0 0
2563 1 0 0 0 0 0
2642 0 0 0 0 0 0
2767 1 0 0 0 0 0
2845 0 0 0 0 0 0
2970 1 0 0 0 0 0
3049 0 0 0 0 0 0
3173 1 0 0 0 0 0
3252 0 0 0 0 0 0
3377 1 0 0 0 0 0
3455 0 0 0 0 0 0
3581 1 0 0 0 0 0
3659 0 0 0 0 0 0
3784 1 0 0 0 0 0
3862 0 0 0 0 0 0
3987 1 0 0 0 0 0
4066 0 0 0 0 0 0
4191 1 0 0 0 0 0
4269 0 0 0 0 0 0
4394 1 0 0 0 0 0
4473 0 0 0 0 0 0
4598 1 0 0 0 0 0
4676 0 0 0 0 0 0
4801 1 0 0 0 0 0
4879 0 0 0 0 0 0
5008 1 0 0 0 0 0
5083 0 0 0 0 0 0
5208 1 0 0 0 0 0
5287 0 0 0 0 0 0
5412 1 0 0 0 0 0
5490 0 0 0 0 0 0
5615 1 0 0 0 0 0
5693 0 0 0 0 0 0
5819 1 0 0 0 0 0
5897 0 0 0 0 0 0
6022 1 0 0 0 0 0
6100 0 0 0 0 0 0
6225 1 0 0 0 0 0
6304 0 0 0 0 0 0
6429 1 0 0 0 0 0
6507 0 0 0 0 0 0
6632 1 0 0 0 0 0
6711 0 0 0 0 0 0
6836 1 0 0 0 0 0
6914 0 0 0 0 0 0
7039 1 0 0 0 0 0
7118 0 0 0 0 0 0
7243 1 0 0 0 0 0
7321 0 0 0 0 0 0
7446 1 0 0 0 0 0
7525 0 0 0 0 0 0
7650 1 0 0 0 0 0
7728 0 0 0 0 0 0
7853 1 0 0 0 0 0
7931 0 0 0 0 0 0
8057 1 0 0 0 0 0
8135 0 0 0 0 0 0
8260 1 0 0 0 0 0
8339 0 0 0 0 0 0
8463 1 0 0 0 0 0
8542 0 0 0 0 0 0
8667 1 0 0 0 0 0
8745 0 0 0 0 0 0
8870 1 0 0 0 0 0
8949 0 0 0 0 0 0
9074 1 0 0 0 0 0
9152 0 0 0 0 0 0
9277 1 0 0 0 0 0
9356 0 0 0 0 0 0
9481 1 0 0 0 0 0
9559 0 0 0 0 0 0
9684 1 0 0 0 0 0
9763 0 0 0 0 0 0
9888 1 0 0 0 0 0
9966 0 0 0 0 0 0
10091 1 0 0 0 0 0
