frame robot_id x y phi px py
270 16 329.849 -184.858 1.5708 2528.56 1405.81
271 16 329.722 -182.853 1.5708 2528.19 1402.46
272 16 329.446 -181.021 1.5708 2527.57 1399.4
273 16 329.561 -178.991 1.5708 2527.62 1396
274 16 329.538 -176.624 1.5708 2527.41 1392.04
275 16 329.479 -174.519 1.5708 2527.15 1388.51
276 16 329.47 -172.719 1.5708 2527 1385.5
277 16 329.375 -170.404 1.5708 2526.66 1381.63
278 16 328.7 -168.355 1.5708 2525.33 1378.23
279 16 329.039 -166.403 1.5708 2525.78 1374.95
280 16 329.133 -164.152 1.5708 2525.77 1371.17
281 16 329.612 -162.201 1.5708 2526.47 1367.89
282 16 329.572 -159.902 1.5708 2526.23 1364.04
283 16 330.338 -157.899 1.5708 2527.42 1360.66
284 16 329.647 -155.422 1.5708 2526.03 1356.54
285 16 329.423 -153.598 1.5708 2525.5 1353.5
286 16 330.869 -151.046 1.5708 2527.84 1349.17
287 16 329.356 -149.123 1.5708 2525.05 1346.02
288 16 328.736 -146.909 1.5708 2523.8 1342.34
289 16 329.39 -144.769 1.5708 2524.79 1338.73
290 16 329.674 -142.801 1.5708 2525.14 1335.43
291 16 329.994 -140.52 1.5708 2525.53 1331.6
292 16 330.276 -138.596 1.5708 2525.88 1328.37
293 16 330.356 -136.275 1.5708 2525.85 1324.48
294 16 330.009 -134.531 1.5708 2525.11 1321.58
295 16 329.042 -132.533 1.5708 2523.27 1318.28
296 16 329.533 -130.323 1.5708 2523.97 1314.57
297 16 330.113 -128.343 1.5708 2524.84 1311.23
298 16 330.133 -126.135 1.5708 2524.71 1307.54
299 16 330.228 -124.339 1.5708 2524.74 1304.53
300 16 330.165 -121.929 1.5708 2524.45 1300.51
301 16 330.358 -120.214 1.5708 2524.66 1297.63
302 16 329.81 -118.173 1.5708 2523.55 1294.24
303 16 330.189 -115.984 1.5708 2524.05 1290.57
304 16 329.711 -113.999 1.5708 2523.07 1287.27
305 16 329.969 -112.048 1.5708 2523.38 1284
306 16 329.78 -109.967 1.5708 2522.89 1280.53
307 16 329.853 -107.575 1.5708 2522.84 1276.53
308 16 329.823 -105.84 1.5708 2522.66 1273.63
309 16 329.675 -103.621 1.5708 2522.24 1269.93
310 16 329.248 -101.397 1.5708 2521.33 1266.23
311 16 329.767 -99.3469 1.5708 2522.08 1262.78
312 16 329.508 -97.3406 1.5708 2521.48 1259.44
313 16 329.719 -95.3002 1.5708 2521.7 1256.02
314 16 329.844 -92.9145 1.5708 2521.74 1252.03
315 16 330.189 -90.8034 1.5708 2522.19 1248.49
316 16 330.143 -88.9623 1.5708 2521.97 1245.42
317 16 331.375 -86.2477 1.5708 2523.92 1240.84
318 16 330.068 -84.3645 1.5708 2521.5 1237.75
319 16 329.549 -82.3352 1.5708 2520.44 1234.38
320 16 329.742 -80.0645 1.5708 2520.61 1230.58
321 16 329.38 -78.0405 1.5708 2519.83 1227.21
322 16 330.28 -75.8653 1.5708 2521.24 1223.55
323 16 330.773 -73.9501 1.5708 2521.96 1220.33
324 16 330.88 -71.4406 1.5708 2521.96 1216.14
325 16 330.396 -69.8504 1.5708 2521 1213.5
326 16 330.315 -67.6785 1.5708 2520.7 1209.88
327 16 329.913 -65.6131 1.5708 2519.84 1206.45
328 16 330.2 -63.6402 1.5708 2520.2 1203.14
329 16 330.677 -61.4232 1.5708 2520.87 1199.42
330 16 330.837 -59.5698 1.5708 2521.01 1196.32
331 16 330.757 -57.2347 1.5708 2520.7 1192.43
332 16 330.718 -55.4773 1.5708 2520.5 1189.5
333 16 330.777 -53.3699 1.5708 2520.45 1185.98
334 16 330.775 -51.2334 1.5708 2520.29 1182.42
335 16 330.667 -49.0774 1.5708 2519.94 1178.82
336 16 330.758 -47.0375 1.5708 2519.95 1175.42
337 16 330.404 -45.2911 1.5708 2519.2 1172.52
338 16 330.252 -42.609 1.5708 2518.73 1168.05
339 16 330.183 -41.0782 1.5708 2518.5 1165.5
340 16 330.803 -38.3068 1.5708 2519.38 1160.85
341 16 330.222 -36.6019 1.5708 2518.24 1158.03
342 16 330.091 -34.4725 1.5708 2517.85 1154.49
343 16 330.34 -32.1551 1.5708 2518.12 1150.61
344 16 329.857 -30.16 1.5708 2517.12 1147.31
345 16 330.289 -27.8879 1.5708 2517.71 1143.5
346 16 330.393 -25.8088 1.5708 2517.74 1140.03
347 16 330.447 -23.4119 1.5708 2517.66 1136.03
348 16 330.747 -21.3261 1.5708 2518.03 1132.54
349 16 330.523 -19.4954 1.5708 2517.5 1129.5
350 16 330.664 -17.1314 1.5708 2517.57 1125.55
351 16 330.474 -14.9835 1.5708 2517.08 1121.98
352 16 330.466 -12.9091 1.5708 2516.91 1118.52
353 16 330.454 -10.9011 1.5708 2516.74 1115.18
354 16 330.43 -8.65443 1.5708 2516.54 1111.44
355 16 331.336 -6.53982 1.5708 2517.96 1107.88
356 16 331.171 -4.53552 1.5708 2517.53 1104.54
357 16 331.838 -2.19304 1.5708 2518.52 1100.62
358 16 331.211 -0.43135 1.5708 2517.29 1097.7
359 16 331.015 1.52201 1.5708 2516.81 1094.46
360 16 331.002 3.65707 1.5708 2516.63 1090.9
361 16 330.99 5.68288 1.5708 2516.46 1087.53
362 16 331.173 7.78743 1.5708 2516.62 1084.02
363 16 331.33 9.87608 1.5708 2516.74 1080.53
364 16 331.431 12.2756 1.5708 2516.74 1076.53
365 16 331.3 13.9348 1.5708 2516.39 1073.77
366 16 330.978 16.046 1.5708 2515.67 1070.27
367 16 331.546 18.2629 1.5708 2516.5 1066.56
368 16 331.177 20.1704 1.5708 2515.71 1063.39
369 16 331.154 22.4945 1.5708 2515.5 1059.53
370 16 331.028 24.3068 1.5708 2515.15 1056.51
371 16 330.794 26.9764 1.5708 2514.54 1052.08
372 16 330.835 28.5238 1.5708 2514.5 1049.5
373 16 330.922 30.6683 1.5708 2514.49 1045.93
374 16 330.996 33.0372 1.5708 2514.45 1041.98
375 16 330.857 35.1288 1.5708 2514.05 1038.51
376 16 331.033 37.2901 1.5708 2514.2 1034.9
377 16 330.992 39.4707 1.5708 2513.97 1031.27
378 16 330.942 41.7401 1.5708 2513.71 1027.5
379 16 331.303 43.7794 1.5708 2514.19 1024.09
380 16 331.531 46.3738 1.5708 2514.4 1019.77
381 16 331.374 48.3192 1.5708 2513.98 1016.54
382 16 331.176 50.1494 1.5708 2513.5 1013.5
383 16 331.277 52.5517 1.5708 2513.5 1009.5
384 16 331.127 54.6701 1.5708 2513.08 1005.98
385 16 331.245 56.5334 1.5708 2513.15 1002.88
386 16 331.291 58.7702 1.5708 2513.07 999.156
387 16 331.632 60.9543 1.5708 2513.5 995.511
388 16 331.964 63.0219 1.5708 2513.93 992.061
389 16 332.151 64.0505 1.5708 2514.18 990.343
390 16 331.785 64.5656 1.5708 2513.5 989.5
391 16 331.899 65.7231 1.5708 2513.61 987.571
392 16 331.977 68.1577 1.5708 2513.57 983.52
393 16 332.433 70.0456 1.5708 2514.23 980.364
394 16 332.744 72.4959 1.5708 2514.59 976.28
395 16 332.477 74.2787 1.63965 2513.99 973.325
396 16 330.663 76.1428 1.5708 2510.69 970.291
397 16 330.692 78.4281 1.6421 2510.57 966.491
398 255 330.553 80.2861 1.5708 2510.19 963.408
399 16 331.236 82.6915 1.68791 2511.21 959.385
400 16 330.724 84.619 1.67047 2510.17 956.2
401 16 329.894 86.8235 1.72345 2508.56 952.565
402 16 329.35 88.7994 1.75065 2507.47 949.301
403 16 329.899 90.8272 1.76819 2508.28 945.912
404 16 329.755 93.2373 1.78947 2507.85 941.912
405 16 328.958 95.1021 1.80189 2506.32 938.842
406 16 328.291 97.3762 1.8314 2504.99 935.087
407 16 327.66 99.4582 1.8491 2503.73 931.65
408 16 327.515 101.629 1.8693 2503.32 928.049
409 16 327.196 104.072 1.8693 2502.59 924.001
410 16 326.644 106.242 1.89255 2501.46 920.416
411 16 325.552 108.183 1.91957 2499.42 917.23
412 16 324.858 110.068 1.9513 2498.07 914.123
413 16 324.552 112.327 1.9513 2497.37 910.381
414 16 323.52 114.081 1.97569 2495.44 907.504
