frame robot_id x y phi px py
701 255 265.987 -62.8557 1.5708 2392.46 1127.99
702 16 264.659 -61.4422 1.63965 2390.21 1125.44
703 16 263.507 -59.6474 1.65394 2388.29 1122.18
704 16 262.827 -58.0191 1.5708 2387.17 1119.21
705 255 264.889 -56.2447 1.5708 2390.81 1115.89
706 255 265.307 -54.1885 1.5708 2391.61 1112.1
707 16 263.792 -52.7297 1.6421 2389.05 1109.47
708 16 262.637 -50.9825 1.64474 2387.11 1106.3
709 255 261.78 -49.2637 1.5708 2385.7 1103.17
710 255 262.776 -47.2906 1.5708 2387.5 1099.52
711 16 263.421 -45.2274 1.5708 2388.69 1095.7
712 255 264.12 -43.4628 1.5708 2389.97 1092.44
713 16 264.376 -41.3233 1.62075 2390.49 1088.5
714 16 261.733 -39.8248 1.63965 2385.98 1085.84
715 16 260.552 -37.9814 1.63965 2384 1082.49
716 16 260.047 -36.2111 1.5708 2383.19 1079.25
717 16 260.996 -34.2324 1.5708 2384.91 1075.58
718 255 260.311 -32.0142 1.5708 2383.81 1071.53
719 16 261.507 -30.1221 1.5708 2385.95 1068.01
720 255 261.017 -27.9026 1.5708 2385.19 1063.95
721 16 260.713 -26.197 1.63736 2384.73 1060.82
722 16 259.86 -24.069 1.65063 2383.33 1056.94
723 16 258.747 -22.27 1.66146 2381.47 1053.67
724 255 256.753 -20.617 1.5708 2378.08 1050.69
725 16 256.231 -18.5178 1.5708 2377.26 1046.85
726 255 256.768 -16.5899 1.5708 2378.26 1043.29
727 16 256.866 -14.4768 1.5708 2378.51 1039.4
728 255 258.209 -12.5702 1.5708 2380.91 1035.84
729 16 258.323 -10.477 1.6421 2381.19 1031.99
730 16 257.597 -8.85295 1.6421 2379.99 1029.02
731 16 255.635 -7.40126 1.69142 2376.65 1026.42
732 16 255.154 -5.37321 1.65753 2375.89 1022.7
733 255 256.303 -3.69577 1.5708 2377.95 1019.58
734 255 257.361 -1.67081 1.5708 2379.86 1015.81
735 16 256.81 -0.0696648 1.64757 2378.96 1012.89
736 16 255.465 1.63145 1.67849 2376.7 1009.8
737 16 254.407 3.27038 1.64757 2374.93 1006.81
738 255 255.503 5.02402 1.5708 2376.89 1003.55
739 255 255.954 7.04781 1.5708 2377.75 999.809
740 16 255.87 8.69143 1.6421 2377.67 996.785
741 16 254.603 10.3327 1.68145 2375.53 993.803
742 16 253.633 12.1149 1.64474 2373.92 990.552
743 16 253.515 14.1316 1.64474 2373.79 986.841
744 255 253.421 15.9755 1.5708 2373.7 983.448
745 255 254.792 17.8375 1.5708 2376.15 979.973
746 255 255.021 19.9461 1.5708 2376.62 976.08
747 16 253.475 21.5035 1.6421 2374 973.261
748 16 252.197 23.3593 1.67567 2371.85 969.882
749 16 251.051 25.1919 1.64474 2369.94 966.541
750 16 250.722 27.1851 1.65063 2369.44 962.878
751 255 250.352 29.0944 1.5708 2368.87 959.37
752 255 251.12 31.1074 1.5708 2370.28 955.634
753 255 250.718 33.2687 1.5708 2369.67 951.663
754 16 251.677 35.1875 1.5708 2371.4 948.094
755 16 250.371 37.2055 1.64757 2369.21 944.414
756 16 250.021 39.0458 1.6421 2368.68 941.032
757 16 248.313 40.6508 1.66427 2365.77 938.126
758 16 248.34 42.6928 1.68567 2365.9 934.358
759 16 248.441 44.6888 1.70632 2366.15 930.673
760 16 248.351 46.7863 1.71969 2366.07 926.806
761 16 247.183 48.3608 1.73595 2364.1 923.938
762 16 246.319 50.2551 1.77829 2362.68 920.47
763 16 245.935 52.0008 1.78947 2362.08 917.261
764 16 246.154 53.822 1.81577 2362.52 913.892
765 16 245.448 55.6338 1.8314 2361.37 910.571
766 16 244.918 57.271 1.8314 2360.51 907.565
767 16 244.783 59.2419 1.8693 2360.35 903.931
768 16 243.841 60.7473 1.89255 2358.77 901.182
769 16 242.672 62.3154 1.90553 2356.8 898.323
770 16 241.861 63.8396 1.91957 2355.45 895.534
771 16 241.603 65.7701 1.9513 2355.07 891.977
772 16 240.555 67.4937 1.9513 2353.32 888.827
773 16 239.932 69.0147 1.98902 2352.29 886.037
774 16 239.383 70.7891 1.98902 2351.41 882.777
775 16 238.324 72.1278 2.03444 2349.62 880.337
776 16 237.211 73.9957 2.03444 2347.75 876.92
777 16 236.211 75.6716 2.06075 2346.08 873.855
