frame robot_id x y phi px py
734 16 233.482 -220.767 1.5708 2326.08 1417.5
735 16 234.834 -218.948 1.5708 2328.49 1414.13
736 16 234.046 -216.985 1.5708 2327.21 1410.58
737 16 233.783 -215.212 1.5708 2326.83 1407.36
738 16 233.026 -213.2 1.5708 2325.6 1403.72
739 16 232.214 -211.511 1.5708 2324.27 1400.68
740 16 233.018 -209.24 1.5708 2325.75 1396.51
741 16 232.833 -207.587 1.5708 2325.5 1393.5
742 16 233.916 -205.785 1.5708 2327.45 1390.17
743 16 233.295 -203.757 1.5708 2326.46 1386.5
744 16 233.449 -201.865 1.5708 2326.8 1383.04
745 16 232.676 -199.9 1.5708 2325.54 1379.49
746 16 232.364 -198.208 1.5708 2325.08 1376.42
747 16 232.112 -195.973 1.5708 2324.73 1372.35
748 16 232.079 -194.387 1.5708 2324.74 1369.46
749 16 231.503 -192.121 1.5708 2323.84 1365.35
750 16 232.538 -190.279 1.5708 2325.7 1361.95
751 16 232.979 -188.345 1.5708 2326.54 1358.4
752 16 232.828 -186.272 1.5708 2326.37 1354.63
753 16 232.351 -184.692 1.5708 2325.61 1351.76
754 16 232.081 -182.479 1.5708 2325.23 1347.74
755 16 232.396 -180.721 1.5708 2325.85 1344.52
756 16 232.147 -178.571 1.5708 2325.5 1340.6
757 16 232.622 -177.031 1.5708 2326.39 1337.77
758 16 232.884 -175.239 1.5708 2326.92 1334.49
759 16 232.991 -173.113 1.5708 2327.19 1330.61
760 16 232.492 -171.419 1.5708 2326.39 1327.54
761 16 231.988 -169.339 1.5708 2325.61 1323.76
762 16 231.096 -167.661 1.5708 2324.13 1320.73
763 16 231.242 -165.422 1.5708 2324.48 1316.63
764 16 232.398 -163.916 1.5708 2326.54 1313.84
765 16 232.354 -162.033 1.5708 2326.54 1310.4
766 16 233.045 -160.195 1.5708 2327.81 1307.02
767 16 231.604 -158.331 1.5708 2325.4 1303.67
768 16 230.952 -156.294 1.5708 2324.35 1299.97
769 16 230.167 -154.529 1.5708 2323.07 1296.78
770 16 229.964 -152.455 1.5708 2322.8 1293
771 16 232.314 -150.927 1.5708 2326.93 1290.12
772 16 231.725 -148.936 1.5708 2325.99 1286.51
773 16 231.903 -147.021 1.5708 2326.38 1283
774 16 230.876 -145.171 1.5708 2324.68 1279.66
775 16 230.091 -143.03 1.5708 2323.41 1275.77
776 16 230.363 -141.251 1.5708 2323.95 1272.51
777 16 230.452 -139.074 1.5708 2324.19 1268.53
778 16 230.543 -137.42 1.5708 2324.42 1265.5
779 16 230.681 -135.563 1.5708 2324.73 1262.1
780 16 230.688 -133.282 1.5708 2324.84 1257.94
781 16 230.783 -131.408 1.5708 2325.08 1254.51
782 16 230.776 -129.719 1.5708 2325.14 1251.42
783 16 230.679 -127.815 1.5708 2325.05 1247.94
784 16 230.094 -125.546 1.5708 2324.13 1243.81
785 16 230.612 -123.755 1.5708 2325.1 1240.52
786 16 230.516 -122.102 1.5708 2325 1237.5
787 16 230.637 -120.03 1.5708 2325.29 1233.7
788 16 231.09 -118.229 1.5708 2326.15 1230.4
789 16 230.803 -116.576 1.5708 2325.72 1227.38
790 16 230.287 -114.521 1.5708 2324.91 1223.64
791 16 229.901 -112.395 1.5708 2324.33 1219.77
792 16 229.353 -110.707 1.5708 2323.45 1216.7
793 16 230.205 -108.976 1.5708 2325 1213.5
794 16 230.513 -106.989 1.5708 2325.62 1209.85
795 16 230.909 -105.289 1.5708 2326.37 1206.73
796 16 230.552 -103.432 1.5708 2325.83 1203.34
797 16 229.833 -101.462 1.5708 2324.67 1199.76
798 16 229.15 -99.5237 1.5708 2323.56 1196.24
799 16 228.129 -97.667 1.5708 2321.87 1192.88
800 16 229.537 -95.9613 1.5708 2324.38 1189.7
801 16 230.582 -94.0776 1.5708 2326.27 1186.22
802 16 230.539 -92.3537 1.5708 2326.26 1183.06
803 16 229.533 -90.3333 1.5708 2324.6 1179.4
804 16 228.921 -88.3739 1.5708 2323.62 1175.84
805 16 228.262 -86.5879 1.5708 2322.56 1172.59
806 16 228.451 -84.3297 1.5708 2322.98 1168.45
807 16 228.716 -82.7263 1.5708 2323.5 1165.5
808 16 229.766 -80.9503 1.5708 2325.39 1162.21
809 16 229.393 -78.9185 1.5708 2324.83 1158.5
810 16 229.256 -77.0585 1.5708 2324.67 1155.1
811 16 229.185 -75.042 1.5708 2324.63 1151.41
812 16 228.278 -73.1117 1.5708 2323.14 1147.9
813 16 228.385 -71.0531 1.5708 2323.41 1144.13
814 16 227.684 -69.1559 1.5708 2322.27 1140.68
815 16 228.353 -66.9115 1.5708 2323.52 1136.54
816 16 228.819 -65.4117 1.5708 2324.39 1133.77
817 16 229.153 -63.5818 1.5708 2325.04 1130.41
818 16 229.013 -61.5377 1.5708 2324.88 1126.67
819 16 228.886 -59.7173 1.5708 2324.74 1123.33
820 16 228.427 -57.6612 1.5708 2324.03 1119.58
821 16 228.094 -55.9956 1.5708 2323.52 1116.54
822 16 228.224 -53.792 1.5708 2323.84 1112.49
823 16 228.457 -52.2364 1.5708 2324.3 1109.63
824 16 228.843 -50.4849 1.5708 2325.04 1106.41
825 16 228.9 -48.4318 1.5708 2325.23 1102.64
826 16 228.916 -46.5721 1.5708 2325.33 1099.23
827 16 228.1 -44.5804 1.5708 2324 1095.6
828 16 226.959 -42.8875 1.5708 2322.09 1092.54
829 16 226.995 -40.6579 1.5708 2322.25 1088.45
830 16 228.198 -39.2227 1.5708 2324.39 1085.77
831 16 229.19 -37.2735 1.5708 2326.19 1082.16
832 16 228.395 -35.2189 1.5708 2324.9 1078.42
833 16 227.673 -33.5377 1.5708 2323.71 1075.36
834 16 227.328 -31.4438 1.5708 2323.2 1071.53
835 16 226.963 -29.6921 1.5708 2322.64 1068.33
836 16 226.774 -27.4988 1.5708 2322.4 1064.31
837 16 226.559 -25.8846 1.5708 2322.1 1061.36
838 16 228.389 -24.1992 1.5708 2325.34 1058.2
839 16 227.711 -22.1299 1.5708 2324.25 1054.42
840 16 227.053 -20.0138 1.5708 2323.19 1050.56
841 16 227.365 -18.2864 1.5708 2323.81 1047.38
842 16 226.887 -16.3191 1.5708 2323.06 1043.78
843 16 226.446 -14.1276 1.5708 2322.38 1039.77
844 16 226.574 -12.2991 1.5708 2322.68 1036.41
845 16 226.721 -10.7164 1.5708 2323 1033.5
846 16 225.783 -8.36594 1.5708 2321.47 1029.22
847 16 227.782 -6.80532 1.5708 2325 1026.28
848 16 227.188 -4.78102 1.5708 2324.05 1022.58
849 16 227.893 -2.92539 1.5708 2325.35 1019.15
850 16 226.924 -0.924476 1.5708 2323.75 1015.51
851 16 226.633 0.907528 1.5708 2323.33 1012.15
852 16 225.759 2.61914 1.5708 2321.88 1009.04
853 16 226.936 4.52073 1.5708 2324 1005.5
854 16 228.299 4.12442 1.5708 2326.35 1006.18
855 16 227.117 3.98555 1.5708 2324.29 1006.48
856 16 227.522 4.013 1.5708 2324.99 1006.41
857 16 227.241 4.00803 1.5708 2324.51 1006.43
858 16 227.55 4.01543 1.5708 2325.04 1006.41
859 16 227.241 4.00803 1.5708 2324.51 1006.43
860 16 227.249 3.99465 1.5708 2324.52 1006.46
861 16 227.319 4.0225 1.5708 2324.64 1006.4
862 16 226.949 3.97629 1.5708 2324 1006.5
863 16 226.778 3.97961 1.5708 2323.7 1006.5
864 16 226.864 3.98502 1.5708 2323.85 1006.49
865 16 226.949 3.97629 1.5708 2324 1006.5
866 16 226.835 3.98262 1.5708 2323.8 1006.49
867 16 226.863 3.9791 1.5708 2323.85 1006.5
868 16 226.946 3.98898 1.5708 2323.99 1006.48
869 16 226.805 3.9902 1.5708 2323.75 1006.48
870 16 226.835 3.98262 1.5708 2323.8 1006.49
871 16 226.436 4.00923 1.5708 2323.11 1006.46
872 16 226.999 4.00217 1.5708 2324.09 1006.45
873 16 225.882 4.06844 1.5708 2322.15 1006.37
874 16 226.999 4.00217 1.5708 2324.09 1006.45
875 16 225.921 4.10744 1.5708 2322.22 1006.3
876 16 226.587 4.01137 1.5708 2323.37 1006.45
877 16 225.983 4.0671 1.5708 2322.33 1006.37
878 16 225.822 4.0737 1.5708 2322.05 1006.36
879 16 225.823 4.06765 1.5708 2322.05 1006.37
880 16 225.882 4.06844 1.5708 2322.15 1006.37
881 16 225.706 4.08695 1.5708 2321.85 1006.34
882 16 225.582 4.11561 1.5708 2321.63 1006.29
883 16 225.764 4.06391 1.5708 2321.95 1006.38
884 16 225.722 4.09175 1.5708 2321.88 1006.33
885 255 225.663 4.09393 1.5708 2321.77 1006.33
886 16 225.545 4.08907 1.5708 2321.57 1006.34
887 16 225.582 4.11561 1.5708 2321.63 1006.29
888 255 225.545 4.08907 1.5708 2321.57 1006.34
889 255 225.522 4.1177 1.5708 2321.53 1006.29
890 255 225.168 4.0006 1.5708 2320.91 1006.52
891 255 225.22 4.06392 1.5708 2321 1006.4
892 255 224.819 3.96362 1.5708 2320.3 1006.6
893 255 224.862 3.98737 1.5708 2320.38 1006.55
894 255 224.896 3.95424 1.5708 2320.44 1006.61
895 16 224.944 3.98852 1.5708 2320.52 1006.55
896 16 225.318 4.00858 1.5708 2321.17 1006.5
897 255 224.72 3.97281 1.5708 2320.13 1006.59
898 255 224.839 3.95171 1.5708 2320.34 1006.62
899 255 224.918 3.95892 1.5708 2320.48 1006.6
900 255 224.811 3.94972 1.5708 2320.29 1006.62
901 16 224.99 3.92597 1.5708 2320.6 1006.66
902 255 224.77 3.91359 1.5708 2320.22 1006.69
903 255 224.994 3.92642 1.5708 2320.61 1006.66
904 255 224.884 3.91711 1.5708 2320.41 1006.68
905 255 224.939 3.89155 1.5708 2320.51 1006.73
906 16 224.905 3.93007 1.62788 2320.45 1006.66
907 255 224.835 3.89556 1.5708 2320.33 1006.72
908 255 224.947 3.90572 1.5708 2320.52 1006.7
909 16 225.224 3.9723 1.63965 2321.01 1006.57
910 16 224.797 3.88032 1.63322 2320.26 1006.75
911 16 225.117 3.95761 1.6421 2320.82 1006.6
912 16 225.309 3.91828 1.64757 2321.15 1006.66
913 16 225.393 3.9952 1.6421 2321.3 1006.52
914 16 225.34 3.96638 1.64757 2321.21 1006.58
915 16 225.555 3.97401 1.64757 2321.58 1006.55
916 16 225.62 3.98328 1.65063 2321.69 1006.53
917 16 225.577 3.9594 1.65394 2321.62 1006.58
918 16 225.669 3.96629 1.65394 2321.78 1006.56
919 16 225.567 3.89848 1.65753 2321.6 1006.69
